article,best_identifier,repository,repository_re3data,repository_type,license_fuji,license_numbat,guid_scheme_fuji,fuji_percent,fuji_percent_f,fuji_percent_a,fuji_percent_i,fuji_percent_r,fuji_percent_f1,fuji_percent_f2,fuji_percent_f3,fuji_percent_f4,fuji_percent_a1,fuji_percent_i1,fuji_percent_i2,fuji_percent_i3,fuji_percent_r1,fuji_percent_r1_1,fuji_percent_r1_2,fuji_percent_r1_3,FsF-F1-01D,FsF-F1-02D,FsF-F2-01M,FsF-F3-01M,FsF-F4-01M,FsF-A1-01M,FsF-A1-02M,FsF-A1-03D,FsF-I1-01M,FsF-I2-01M,FsF-I3-01M,FsF-R1-01MD,FsF-R1.1-01M,FsF-R1.2-01M,FsF-R1.3-01M,FsF-R1.3-02D
10.1038/s41467-021-25403-y,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE58211,GEO,Gene Expression Omnibus,field-specific repository,no license,NULL,url,14.58,35.71,33.33,0,0,50,25,0,50,33.33,0,0,0,0,0,0,0,100,0,25,0,50,0,100,0,0,0,0,0,0,0,0,0
10.1038/s41467-021-25403-y,https://www.ebi.ac.uk/pride/archive/projects/PXD004608,PRoteomics IDEntifications Database,PRoteomics IDEntifications Database,field-specific repository,no license,NULL,url,14.58,35.71,33.33,0,0,50,25,0,50,33.33,0,0,0,0,0,0,0,100,0,25,0,50,0,100,0,0,0,0,0,0,0,0,0
10.1038/s41467-021-25403-y,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3608793,GEO,Gene Expression Omnibus,field-specific repository,no license,NULL,url,14.58,35.71,33.33,0,0,50,25,0,50,33.33,0,0,0,0,0,0,0,100,0,25,0,50,0,100,0,0,0,0,0,0,0,0,0
10.1038/s41467-021-26844-1,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE183598,GEO,Gene Expression Omnibus,field-specific repository,no license,NULL,url,14.58,35.71,33.33,0,0,50,25,0,50,33.33,0,0,0,0,0,0,0,100,0,25,0,50,0,100,0,0,0,0,0,0,0,0,0
10.1038/s41467-021-25454-1,https://www.ebi.ac.uk/pride/archive/projects/PXD023889,PRoteomics IDEntifications Database,PRoteomics IDEntifications Database,field-specific repository,no license,CC0,url,14.58,35.71,33.33,0,0,50,25,0,50,33.33,0,0,0,0,0,0,0,100,0,25,0,50,0,100,0,0,0,0,0,0,0,0,0
10.1038/s41467-021-23596-w,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE149025,GEO,Gene Expression Omnibus,field-specific repository,no license,NULL,url,14.58,35.71,33.33,0,0,50,25,0,50,33.33,0,0,0,0,0,0,0,100,0,25,0,50,0,100,0,0,0,0,0,0,0,0,0
10.1038/s41467-021-21650-1,https://doi.org/10.6084/m9.figshare.12382685.v1,figshare,figshare,general-purpose repository,CC BY,CC BY,doi,70.83,100,66.67,75,50,100,100,100,100,66.67,100,0,100,25,100,50,50,100,100,100,100,100,0,100,100,100,0,100,25,100,50,100,0
10.1016/j.jaci.2021.07.027,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE181457,GEO,Gene Expression Omnibus,field-specific repository,no license,NULL,url,14.58,35.71,33.33,0,0,50,25,0,50,33.33,0,0,0,0,0,0,0,100,0,25,0,50,0,100,0,0,0,0,0,0,0,0,0
10.1016/j.virusres.2020.198285,https://www.ncbi.nlm.nih.gov/nuccore/mt094341,GenBank,GenBank,field-specific repository,no license,NULL,url,4.17,14.29,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1038/s41564-021-00904-0,https://trace.ncbi.nlm.nih.gov/Traces/?view=run_browser&acc=SRR12749894&display=data-access,NCBI Sequence Read Archive,NCBI Sequence Read Archive,field-specific repository,no license,NULL,url,14.58,35.71,33.33,0,0,50,25,0,50,33.33,0,0,0,0,0,0,0,100,0,25,0,50,0,100,0,0,0,0,0,0,0,0,0
10.1016/j.cell.2021.11.033,https://www.ebi.ac.uk/pride/archive/projects/PXD022709,PRoteomics IDEntifications Database,PRoteomics IDEntifications Database,field-specific repository,no license,CC0,url,14.58,35.71,33.33,0,0,50,25,0,50,33.33,0,0,0,0,0,0,0,100,0,25,0,50,0,100,0,0,0,0,0,0,0,0,0
10.1016/j.cortex.2021.03.026,https://osf.io/q23ce/,OSF,Open Science Framework,general-purpose repository,no license,NULL,url,25,42.86,33.33,0,20,50,50,0,50,33.33,0,0,0,25,0,50,0,100,0,50,0,50,0,100,0,0,0,0,25,0,50,0,0
10.1016/j.immuni.2021.07.019,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE141504,GEO,Gene Expression Omnibus,field-specific repository,no license,NULL,url,14.58,35.71,33.33,0,0,50,25,0,50,33.33,0,0,0,0,0,0,0,100,0,25,0,50,0,100,0,0,0,0,0,0,0,0,0
10.1016/j.molcel.2021.02.006,http://doi.org/10.2210/pdb7BL2/pdb,wwPDB,Worldwide Protein Data Bank,field-specific repository,no license,NULL,doi,31.25,50,33.33,50,10,100,25,0,50,33.33,50,100,0,0,0,50,0,100,100,25,0,50,0,100,0,50,100,0,0,0,50,0,0
10.1016/j.molcel.2021.02.006,https://www.ebi.ac.uk/pride/archive/projects/PXD021374,PRoteomics IDEntifications Database,PRoteomics IDEntifications Database,field-specific repository,no license,CC0,url,14.58,35.71,33.33,0,0,50,25,0,50,33.33,0,0,0,0,0,0,0,100,0,25,0,50,0,100,0,0,0,0,0,0,0,0,0
10.1016/j.molcel.2021.02.006,https://dx.doi.org/10.17632/g2ghpnf4zk.1,Mendeley Data,Mendeley Data,general-purpose repository,CC BY,CC BY,doi,62.5,85.71,66.67,75,40,100,100,0,100,66.67,100,0,100,25,100,50,0,100,100,100,0,100,100,100,0,100,0,100,25,100,50,0,0
10.1038/s42255-021-00477-6,https://www.ebi.ac.uk/pride/archive/projects/PXD011715,PRoteomics IDEntifications Database,PRoteomics IDEntifications Database,field-specific repository,no license,CC0,url,14.58,35.71,33.33,0,0,50,25,0,50,33.33,0,0,0,0,0,0,0,100,0,25,0,50,0,100,0,0,0,0,0,0,0,0,0
10.1073/pnas.2019699118,https://www.ebi.ac.uk/arrayexpress/experiments/E-MTAB-6588/,ArrayExpress,ArrayExpress,field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,25,0,0,0,100,0,25,0,50,0,100,0,0,0,0,25,0,0,0,0
10.1073/pnas.2020293118,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171099,GEO,Gene Expression Omnibus,field-specific repository,no license,NULL,url,14.58,35.71,33.33,0,0,50,25,0,50,33.33,0,0,0,0,0,0,0,100,0,25,0,50,0,100,0,0,0,0,0,0,0,0,0
10.1080/13561820.2021.1903405,http://doi.org/10.17605/OSF.IO/6K7VN,OSF,Open Science Framework,general-purpose repository,CC BY,CC BY,doi,43.75,71.43,50,25,30,100,50,0,100,50,50,0,0,25,50,50,0,100,100,50,0,100,50,100,0,50,0,0,25,50,50,0,0
10.1126/sciadv.abg4693,https://doi.org/10.5281/zenodo.4670433,Zenodo,Zenodo,general-purpose repository,other license,NULL,doi,62.5,71.43,66.67,100,40,100,50,0,100,66.67,100,100,100,25,50,50,50,100,100,50,0,100,100,100,0,100,100,100,25,50,50,100,0
10.1126/sciadv.abg5174,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE158577,GEO,Gene Expression Omnibus,field-specific repository,no license,NULL,url,14.58,35.71,33.33,0,0,50,25,0,50,33.33,0,0,0,0,0,0,0,100,0,25,0,50,0,100,0,0,0,0,0,0,0,0,0
10.1126/science.abi5273,https://doi.org/10.5281/zenodo.4945655,Zenodo,Zenodo,general-purpose repository,other license,NULL,doi,62.5,71.43,66.67,100,40,100,50,0,100,66.67,100,100,100,25,50,50,50,100,100,50,0,100,100,100,0,100,100,100,25,50,50,100,0
10.1177/00220345211017510,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE160672,GEO,Gene Expression Omnibus,field-specific repository,no license,NULL,url,14.58,35.71,33.33,0,0,50,25,0,50,33.33,0,0,0,0,0,0,0,100,0,25,0,50,0,100,0,0,0,0,0,0,0,0,0
10.2337/db20-0910,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE40589,GEO,Gene Expression Omnibus,field-specific repository,no license,NULL,url,14.58,35.71,33.33,0,0,50,25,0,50,33.33,0,0,0,0,0,0,0,100,0,25,0,50,0,100,0,0,0,0,0,0,0,0,0
10.1021/acscentsci.0c00679,https://doi.org/doi:10.25345/C5VG6C,MassIVE,Mass Spectrometry Interactive Virtual Environment,field-specific repository,no license,CC0,url,33.33,57.14,33.33,25,20,100,50,0,50,33.33,50,0,0,25,0,50,0,100,100,50,0,50,0,100,0,50,0,0,25,0,50,0,0
10.1021/acscentsci.0c00679,https://gnps.ucsd.edu/ProteoSAFe/status.jsp?task=628bd0896fad4eae91f6be5f12373d25,GNPS,GNPS,field-specific repository,no license,NULL,url,4.17,14.29,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1021/acscentsci.0c00679,https://www.ebi.ac.uk/pride/archive/projects/PXD011771,PRoteomics IDEntifications Database,PRoteomics IDEntifications Database,field-specific repository,no license,CC0,url,14.58,35.71,33.33,0,0,50,25,0,50,33.33,0,0,0,0,0,0,0,100,0,25,0,50,0,100,0,0,0,0,0,0,0,0,0
10.1002/eji.202048797,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse160097,GEO,Gene Expression Omnibus,field-specific repository,no license,NULL,url,14.58,35.71,33.33,0,0,50,25,0,50,33.33,0,0,0,0,0,0,0,100,0,25,0,50,0,100,0,0,0,0,0,0,0,0,0
10.1002/ijc.33456,https://www.ebi.ac.uk/arrayexpress/experiments/E-MTAB-7680/,ArrayExpress,ArrayExpress,field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,25,0,0,0,100,0,25,0,50,0,100,0,0,0,0,25,0,0,0,0
10.1016/j.cortex.2020.06.006,https://doi.org/10.5281/zenodo.3479558,Zenodo,Zenodo,general-purpose repository,CC BY,CC BY,doi,70.83,85.71,100,75,50,100,50,100,100,100,100,0,100,25,100,50,50,100,100,50,100,100,100,100,100,100,0,100,25,100,50,100,0
10.1016/j.jbc.2021.101334,https://www.ebi.ac.uk/pride/archive/projects/PXD028005,PRoteomics IDEntifications Database,PRoteomics IDEntifications Database,field-specific repository,no license,CC0,url,14.58,35.71,33.33,0,0,50,25,0,50,33.33,0,0,0,0,0,0,0,100,0,25,0,50,0,100,0,0,0,0,0,0,0,0,0
10.1016/j.jclinepi.2020.09.022,http://doi.org/10.17605/OSF.IO/PTJBN,OSF,Open Science Framework,general-purpose repository,CC BY,CC BY,doi,43.75,71.43,50,25,30,100,50,0,100,50,50,0,0,25,50,50,0,100,100,50,0,100,50,100,0,50,0,0,25,50,50,0,0
10.1016/j.molcel.2020.11.037,https://www.ebi.ac.uk/pride/archive/projects/PXD014740,PRoteomics IDEntifications Database,PRoteomics IDEntifications Database,field-specific repository,no license,CC0,url,14.58,35.71,33.33,0,0,50,25,0,50,33.33,0,0,0,0,0,0,0,100,0,25,0,50,0,100,0,0,0,0,0,0,0,0,0
10.1016/j.molcel.2020.11.037,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE136199,GEO,Gene Expression Omnibus,field-specific repository,no license,NULL,url,14.58,35.71,33.33,0,0,50,25,0,50,33.33,0,0,0,0,0,0,0,100,0,25,0,50,0,100,0,0,0,0,0,0,0,0,0
10.1016/j.molcel.2020.11.037,https://www.rcsb.org/structure/6SWA,wwPDB,Worldwide Protein Data Bank,field-specific repository,no license,NULL,url,14.58,35.71,33.33,0,0,50,25,0,50,33.33,0,0,0,0,0,0,0,100,0,25,0,50,0,100,0,0,0,0,0,0,0,0,0
10.1016/j.molcel.2020.11.037,https://www.ebi.ac.uk/emdb/EMD-10321,EMDB,The Electron Microscopy Data Bank,field-specific repository,no license,NULL,url,22.92,35.71,33.33,0,20,50,25,0,50,33.33,0,0,0,25,0,50,0,100,0,25,0,50,0,100,0,0,0,0,25,0,50,0,0
10.1016/j.neuroimage.2020.117384,https://github.com/grundm/graphCA/blob/master/analysis/behavior/nt_trials.txt,GitHub,GitHub,general-purpose repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,50,0,100,0,25,0,50,0,100,0,0,0,0,0,0,50,0,0
10.1016/j.omtm.2021.09.019,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE184895,GEO,Gene Expression Omnibus,field-specific repository,no license,NULL,url,14.58,35.71,33.33,0,0,50,25,0,50,33.33,0,0,0,0,0,0,0,100,0,25,0,50,0,100,0,0,0,0,0,0,0,0,0
10.1016/j.stem.2020.11.015,https://www.ebi.ac.uk/arrayexpress/experiments/E-MTAB-9067/,ArrayExpress,ArrayExpress,field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,25,0,0,0,100,0,25,0,50,0,100,0,0,0,0,25,0,0,0,0
10.1021/acs.jmedchem.1c01264,http://dx.doi.org/10.2210/pdb7o6x/pdb,wwPDB,Worldwide Protein Data Bank,field-specific repository,no license,NULL,doi,31.25,50,33.33,50,10,100,25,0,50,33.33,50,100,0,0,0,50,0,100,100,25,0,50,0,100,0,50,100,0,0,0,50,0,0
10.1021/acs.jmedchem.1c01264,https://doi.org/10.23729/4d448eb0-c6ef-4b7d-a557-3758f5f68d47,Fairdata.fi,Fairdata.fi,general-purpose repository,CC BY,CC BY,doi,50,85.71,33.33,25,40,100,100,0,100,33.33,50,0,0,25,100,50,0,100,100,100,0,100,0,100,0,50,0,0,25,100,50,0,0
10.1038/s41467-021-26706-w,https://doi.org/10.17605/OSF.IO/RUJWA,OSF,Open Science Framework,general-purpose repository,no license,NULL,doi,37.5,71.43,33.33,25,20,100,50,0,100,33.33,50,0,0,25,0,50,0,100,100,50,0,100,0,100,0,50,0,0,25,0,50,0,0
10.1038/s41467-021-26706-w,https://www.ccdc.cam.ac.uk/structures/Search?Ccdcid=2033292&DatabaseToSearch=Published,CCDC Karlsruhe,CCDC Karlsruhe,field-specific repository,no license,NULL,url,4.17,14.29,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1038/s43018-021-00201-z,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE166420,GEO,Gene Expression Omnibus,field-specific repository,no license,NULL,url,14.58,35.71,33.33,0,0,50,25,0,50,33.33,0,0,0,0,0,0,0,100,0,25,0,50,0,100,0,0,0,0,0,0,0,0,0
10.1038/s43018-021-00201-z,https://flowrepository.org/id/FR-FCM-Z3G7,FlowRepository,FlowRepository,field-specific repository,no license,NULL,url,14.58,35.71,33.33,0,0,50,25,0,50,33.33,0,0,0,0,0,0,0,100,0,25,0,50,0,100,0,0,0,0,0,0,0,0,0
10.1038/s43018-021-00201-z,https://doi.org/10.6084/m9.figshare.14166983,figshare,figshare,general-purpose repository,CC BY,CC BY,doi,50,85.71,33.33,25,40,100,100,0,100,33.33,50,0,0,0,100,50,50,100,100,100,0,100,0,100,0,50,0,0,0,100,50,100,0
10.1073/pnas.2026558118,https://www.ncbi.nlm.nih.gov/nuccore/MW582527,NCBI Nucleotide,NCBI Nucleotide,field-specific repository,no license,NULL,url,4.17,14.29,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1080/19942060.2021.1995048,https://doi.org/10.6084/m9.figshare.14393600,figshare,figshare,general-purpose repository,CC BY,CC BY,doi,75,100,66.67,75,60,100,100,100,100,66.67,100,0,100,25,100,50,100,100,100,100,100,100,0,100,100,100,0,100,25,100,50,100,100
10.1093/nar/gkaa1180,https://www.ebi.ac.uk/arrayexpress/experiments/E-MTAB-8746/,ArrayExpress,ArrayExpress,field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,25,0,0,0,100,0,25,0,50,0,100,0,0,0,0,25,0,0,0,0
10.1177/25152459211040837,https://osf.io/w8h2q/,OSF,Open Science Framework,general-purpose repository,no license,NULL,url,37.5,71.43,33.33,25,20,100,50,0,100,33.33,50,0,0,25,0,50,0,100,100,50,0,100,0,100,0,50,0,0,25,0,50,0,0
10.1210/endocr/bqaa220,https://trace.ncbi.nlm.nih.gov/Traces/?view=run_browser&acc=ERR4778373&display=metadata,NCBI Nucleotide,NCBI Nucleotide,field-specific repository,no license,NULL,url,14.58,35.71,33.33,0,0,50,25,0,50,33.33,0,0,0,0,0,0,0,100,0,25,0,50,0,100,0,0,0,0,0,0,0,0,0
10.1371/journal.pcbi.1009050,https://github.com/wan-yang/flu-subtropic-climate-models/tree/main/data_climate,GitHub,GitHub,general-purpose repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,50,0,100,0,25,0,50,0,100,0,0,0,0,0,0,50,0,0
10.1371/journal.pone.0250004,https://figshare.com/articles/dataset/S1_File_-/14441052,figshare,figshare,general-purpose repository,CC BY,CC BY,url,58.33,71.43,66.67,50,50,50,100,100,50,66.67,50,0,100,25,100,50,50,100,0,100,100,50,0,100,100,50,0,100,25,100,50,0,100
10.1371/journal.ppat.1009824,https://www.sasbdb.org/data/SASDKW8/,SASBDB,SASBDB,field-specific repository,no license,NULL,url,4.17,14.29,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1371/journal.ppat.1009824,https://www.ebi.ac.uk/pride/archive/projects/PXD027257,PRoteomics IDEntifications Database,PRoteomics IDEntifications Database,field-specific repository,no license,CC0,url,14.58,35.71,33.33,0,0,50,25,0,50,33.33,0,0,0,0,0,0,0,100,0,25,0,50,0,100,0,0,0,0,0,0,0,0,0
10.1371/journal.ppat.1009824,https://www.ebi.ac.uk/arrayexpress/experiments/E-MTAB-10788/,ArrayExpress,ArrayExpress,field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,25,0,0,0,100,0,25,0,50,0,100,0,0,0,0,25,0,0,0,0
10.3389/fpsyt.2021.665957,https://github.com/lveaor/Umbrella-review-2021/blob/main/Table_for_script.xlsx,GitHub,GitHub,general-purpose repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,50,0,100,0,25,0,50,0,100,0,0,0,0,0,0,50,0,0
10.3389/fpsyt.2021.770282,https://github.com/agschlagenhauf/qMRI/tree/main/data,GitHub,GitHub,general-purpose repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,50,0,100,0,25,0,50,0,100,0,0,0,0,0,0,50,0,0
10.3390/ijms22115547,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171965,GEO,Gene Expression Omnibus,field-specific repository,no license,NULL,url,14.58,35.71,33.33,0,0,50,25,0,50,33.33,0,0,0,0,0,0,0,100,0,25,0,50,0,100,0,0,0,0,0,0,0,0,0
10.1093/nar/gkaa1198,https://www.addgene.org/137191/,Addgene,Addgene,field-specific repository,no license,NULL,url,14.58,35.71,33.33,0,0,50,25,0,50,33.33,0,0,0,0,0,0,0,100,0,25,0,50,0,100,0,0,0,0,0,0,0,0,0
10.1158/1078-0432.CCR-21-1881,https://trace.ncbi.nlm.nih.gov/Traces/sra/?run=SRR16549034,SRA,Sequence Read Archive,field-specific repository,no license,NULL,url,14.58,35.71,33.33,0,0,50,25,0,50,33.33,0,0,0,0,0,0,0,100,0,25,0,50,0,100,0,0,0,0,0,0,0,0,0
10.1093/gigascience/giab068,https://github.com/arx-deidentifier/genetic-benchmark/tree/master/data,GitHub,GitHub,general-purpose repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,50,0,100,0,25,0,50,0,100,0,0,0,0,0,0,50,0,0
10.1159/000520082,https://doi.org/10.6084/m9.figshare.14573082,figshare,figshare,general-purpose repository,CC BY,CC BY,doi,75,100,66.67,75,60,100,100,100,100,66.67,100,0,100,25,100,50,100,100,100,100,100,100,0,100,100,100,0,100,25,100,50,100,100
10.1186/s12891-021-04425-z,https://doi.org/10.17632/f9vm3c4d7v.1,Mendeley Data,Mendeley Data,general-purpose repository,CC BY,CC BY,doi,62.5,85.71,66.67,75,40,100,100,0,100,66.67,100,0,100,25,100,50,0,100,100,100,0,100,100,100,0,100,0,100,25,100,50,0,0
10.1186/s13023-021-01986-z,https://doi.org/10.6084/m9.figshare.15179134.v1,figshare,figshare,general-purpose repository,CC BY,CC BY;CC0,doi,54.17,85.71,33.33,50,40,100,100,0,100,33.33,50,0,100,0,100,50,50,100,100,100,0,100,0,100,0,50,0,100,0,100,50,100,0
10.1098/rsos.210389,https://dx.doi.org/10.17632/btchxktzyw,Mendeley Data,Mendeley Data,general-purpose repository,CC BY-NC,CC BY-NC,doi,60.42,85.71,50,75,40,100,100,0,100,50,100,0,100,25,100,50,0,100,100,100,0,100,50,100,0,100,0,100,25,100,50,0,0
10.1111/mec.16099,https://www.ncbi.nlm.nih.gov/bioproject/PRJNA680013,BioProject,BioProject,field-specific repository,no license,NULL,url,14.58,35.71,33.33,0,0,50,25,0,50,33.33,0,0,0,0,0,0,0,100,0,25,0,50,0,100,0,0,0,0,0,0,0,0,0
10.1111/mec.16099,https://doi.org/10.6084/m9.figshare.13318754,figshare,figshare,general-purpose repository,CC BY,CC BY,doi,75,100,66.67,75,60,100,100,100,100,66.67,100,0,100,25,100,50,100,100,100,100,100,100,0,100,100,100,0,100,25,100,50,100,100
10.1136/bmj.n450,https://doi.org/10.17605/OSF.IO/CDBHN,OSF,Open Science Framework,general-purpose repository,CC0,NULL,doi,47.92,85.71,50,25,30,100,100,0,100,50,50,0,0,25,50,50,0,100,100,100,0,100,50,100,0,50,0,0,25,50,50,0,0
10.1186/s13059-021-02306-1,10.5281/zenodo.4454489,Zenodo,Zenodo,general-purpose repository,CC BY,CC BY,doi,75,85.71,100,75,60,100,50,100,100,100,100,0,100,25,100,50,100,100,100,50,100,100,100,100,100,100,0,100,25,100,50,100,100
10.3389/fimmu.2020.609891,http://www.addgene.org/129027/,Addgene,Addgene,field-specific repository,no license,NULL,url,14.58,35.71,33.33,0,0,50,25,0,50,33.33,0,0,0,0,0,0,0,100,0,25,0,50,0,100,0,0,0,0,0,0,0,0,0
10.3389/fpsyg.2021.734877,https://osf.io/3u62p/,OSF,Open Science Framework,general-purpose repository,no license,NULL,url,25,42.86,33.33,0,20,50,50,0,50,33.33,0,0,0,25,0,50,0,100,0,50,0,50,0,100,0,0,0,0,25,0,50,0,0
10.3389/fpsyg.2020.576580,doi.org/10.17605/OSF.IO/BTWNQ,OSF,Open Science Framework,general-purpose repository,CC BY,NULL,doi,43.75,71.43,50,25,30,100,50,0,100,50,50,0,0,25,50,50,0,100,100,50,0,100,50,100,0,50,0,0,25,50,50,0,0
10.3389/fonc.2020.578380,https://doi.org/10.5281/zenodo.3922212,Zenodo,Zenodo,general-purpose repository,CC BY,CC BY,doi,75,100,100,75,50,100,100,100,100,100,100,0,100,25,100,50,50,100,100,100,100,100,100,100,100,100,0,100,25,100,50,100,0
10.3389/fnins.2021.742652,https://doi.org/10.5281/zenodo.5746691,Zenodo,Zenodo,general-purpose repository,other license,other (open),doi,62.5,71.43,66.67,100,40,100,50,0,100,66.67,100,100,100,25,50,50,50,100,100,50,0,100,100,100,0,100,100,100,25,50,50,100,0
10.3389/fcimb.2021.763121,https://github.com/MarisaIsabell/CF-lung-microbiome-longitudinal-development/tree/master/data,GitHub,GitHub,general-purpose repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,50,0,100,0,25,0,50,0,100,0,0,0,0,0,0,50,0,0
10.17912/micropub.biology.000390,https://www.ebi.ac.uk/ena/browser/view/PRJEB44368?show=reads,ENA,European Nucleotide Archive,field-specific repository,no license,NULL,url,14.58,35.71,33.33,0,0,50,25,0,50,33.33,0,0,0,0,0,0,0,100,0,25,0,50,0,100,0,0,0,0,0,0,0,0,0
10.15252/embj.2019104296,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE158743,GEO,Gene Expression Omnibus,field-specific repository,no license,NULL,url,14.58,35.71,33.33,0,0,50,25,0,50,33.33,0,0,0,0,0,0,0,100,0,25,0,50,0,100,0,0,0,0,0,0,0,0,0
10.1098/rsos.210389,https://doi.org/10.6084/m9.figshare.16573481.v1,figshare,figshare,general-purpose repository,CC BY,CC BY,doi,54.17,85.71,33.33,50,40,100,100,0,100,33.33,50,0,100,0,100,50,50,100,100,100,0,100,0,100,0,50,0,100,0,100,50,100,0
10.1093/ve/veab051,https://github.com/BernardoGG/SARS-CoV-2_Genomic_lineages_Ecuador/tree/master/Data,GitHub,GitHub,general-purpose repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,50,0,100,0,25,0,50,0,100,0,0,0,0,0,0,50,0,0
10.1093/noajnl/vdab149,https://www.ebi.ac.uk/ena/browser/view/ERR7057540?show=reads,ENA,European Nucleotide Archive,field-specific repository,no license,NULL,url,14.58,35.71,33.33,0,0,50,25,0,50,33.33,0,0,0,0,0,0,0,100,0,25,0,50,0,100,0,0,0,0,0,0,0,0,0
10.1523/ENEURO.0475-20.2021,https://github.com/FunDyn/VirtualCohorts,GitHub,GitHub,general-purpose repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,50,0,100,0,25,0,50,0,100,0,0,0,0,0,0,50,0,0
10.1007/s10461-021-03432-4,doi.org/10.11588/data/KXTQTZ,heiDATA,heiDATA,general-purpose repository,no license,CC BY,doi,52.08,92.86,33.33,75,20,100,100,50,100,33.33,100,0,100,25,0,50,0,100,100,100,50,100,0,100,0,100,0,100,25,0,50,0,0
10.1002/pon.5798,https://doi.org/10.17605/OSF.IO/YJ5CA,OSF,Open Science Framework,general-purpose repository,CC BY,CC BY,doi,43.75,71.43,50,25,30,100,50,0,100,50,50,0,0,25,50,50,0,100,100,50,0,100,50,100,0,50,0,0,25,50,50,0,0
10.1186/s13073-021-00925-8,https://github.com/saezlab/combiMS/tree/master/data/phosphos_raw_clean,GitHub,GitHub,general-purpose repository,no license,GNU GPLv3,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,50,0,100,0,25,0,50,0,100,0,0,0,0,0,0,50,0,0
10.12688/wellcomeopenres.16661.2,10.5281/zenodo.4640140,Zenodo,Zenodo,general-purpose repository,CC BY,CC BY,doi,62.5,71.43,66.67,75,50,100,50,0,100,66.67,100,0,100,25,100,50,50,100,100,50,0,100,100,100,0,100,0,100,25,100,50,100,0
10.1038/s41467-021-26783-x,https://www.ebi.ac.uk/gwas/studies/GCST90044763,GWAS,GWAS,field-specific repository,no license,CC0,url,14.58,35.71,33.33,0,0,50,25,0,50,33.33,0,0,0,0,0,0,0,100,0,25,0,50,0,100,0,0,0,0,0,0,0,0,0
10.1016/j.dib.2021.107320,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse173610,GEO,Gene Expression Omnibus,field-specific repository,no license,NULL,url,14.58,35.71,33.33,0,0,50,25,0,50,33.33,0,0,0,0,0,0,0,100,0,25,0,50,0,100,0,0,0,0,0,0,0,0,0
