city,ncts
Leipzig,NCT00359918
Leipzig,NCT00368953
Leipzig,NCT00372177
Leipzig,NCT00392184
Leipzig,NCT00401466
Leipzig,NCT00402675
Leipzig,NCT00434161
Leipzig,NCT00456092
Leipzig,NCT00457431
Leipzig,NCT00463749
Leipzig,NCT00469638
Leipzig,NCT00491036
Leipzig,NCT00508664
Leipzig,NCT00510393
Leipzig,NCT00510588
Leipzig,NCT00510705
Leipzig,NCT00534287
Leipzig,NCT00538356
Leipzig,NCT00538928
Leipzig,NCT00554151
Leipzig,NCT00595647
Leipzig,NCT00638560
Leipzig,NCT00640770
Leipzig,NCT00644826
Leipzig,NCT00661986
Leipzig,NCT00670254
Leipzig,NCT00675740
Leipzig,NCT00676494
Leipzig,NCT00677638
Leipzig,NCT00678535
Leipzig,NCT00680927
Leipzig,NCT00711542
Leipzig,NCT00712101
Leipzig,NCT00727181
Leipzig,NCT00751283
Leipzig,NCT00763659
Leipzig,NCT00819286
Leipzig,NCT00832039
Leipzig,NCT00843297
Leipzig,NCT00900107
Leipzig,NCT00917046
Leipzig,NCT00923793
Leipzig,NCT00941733
Leipzig,NCT00954668
Leipzig,NCT01002703
Leipzig,NCT01051310
Leipzig,NCT01051518
Leipzig,NCT01106391
Leipzig,NCT01137734
Leipzig,NCT01139177
Leipzig,NCT01159366
Leipzig,NCT01203228
Leipzig,NCT01209637
Leipzig,NCT01220544
Leipzig,NCT01272674
Leipzig,NCT01341340
Leipzig,NCT01379248
Leipzig,NCT01385202
Leipzig,NCT01404910
Leipzig,NCT01412541
Leipzig,NCT01414231
Leipzig,NCT01425957
Leipzig,NCT01435057
Leipzig,NCT01444235
Leipzig,NCT01483339
Leipzig,NCT01497002
Leipzig,NCT01500031
Leipzig,NCT01504256
Leipzig,NCT01519739
Leipzig,NCT01522911
Leipzig,NCT01534858
Leipzig,NCT01540383
Leipzig,NCT01541605
Leipzig,NCT01589913
Leipzig,NCT01601795
Leipzig,NCT01612312
Leipzig,NCT01628159
Leipzig,NCT01648660
Leipzig,NCT01656096
Leipzig,NCT01690117
Leipzig,NCT01692119
Leipzig,NCT01703273
Leipzig,NCT01783639
Leipzig,NCT01789567
Leipzig,NCT01808274
Leipzig,NCT01833052
Leipzig,NCT01859429
Leipzig,NCT01878630
Leipzig,NCT01890317
Leipzig,NCT01896102
Leipzig,NCT01927549
Leipzig,NCT01937767
Leipzig,NCT01968239
Leipzig,NCT02007772
Leipzig,NCT02010957
Leipzig,NCT02013193
Leipzig,NCT02027038
Leipzig,NCT02051660
Leipzig,NCT02078947
Leipzig,NCT02087592
Leipzig,NCT02088021
Leipzig,NCT02157142
Leipzig,NCT02158468
Leipzig,NCT02216604
Leipzig,NCT02308462
Leipzig,NCT02380937
Leipzig,NCT02392754
Leipzig,NCT02478996
Leipzig,NCT02479555
Leipzig,NCT02480608
Leipzig,NCT02504814
Leipzig,NCT02509286
Leipzig,NCT02516540
Leipzig,NCT02523859
Leipzig,NCT02529423
Leipzig,NCT02548585
Leipzig,NCT02577770
Leipzig,NCT02609828
Leipzig,NCT02612519
Leipzig,NCT02612532
Leipzig,NCT02621554
Leipzig,NCT02633449
Leipzig,NCT02637778
Leipzig,NCT02669589
Leipzig,NCT02669680
Leipzig,NCT02672553
Leipzig,NCT02699034
Leipzig,NCT02701543
Leipzig,NCT02703454
Leipzig,NCT02737150
Leipzig,NCT02745600
Leipzig,NCT02772939
Leipzig,NCT02779660
Leipzig,NCT02790229
Leipzig,NCT02804412
Leipzig,NCT02806583
Leipzig,NCT02820675
Leipzig,NCT02845791
Leipzig,NCT02847260
Leipzig,NCT02856867
Leipzig,NCT02857309
Leipzig,NCT02867449
Leipzig,NCT02869087
Leipzig,NCT02885103
Leipzig,NCT02885116
Leipzig,NCT02891863
Leipzig,NCT02920034
Leipzig,NCT02924285
Leipzig,NCT03020186
Leipzig,NCT03020225
Leipzig,NCT03024268
Leipzig,NCT03065634
Leipzig,NCT03078985
Leipzig,NCT03101865
Leipzig,NCT03141697
Leipzig,NCT03162185
Leipzig,NCT03175744
Leipzig,NCT03206398
Leipzig,NCT03217006
Leipzig,NCT03246594
Leipzig,NCT03331224
Leipzig,NCT03366272
Leipzig,NCT03369938
Leipzig,NCT03434314
Leipzig,NCT03443856
Leipzig,NCT03447938
Leipzig,NCT03448250
Leipzig,NCT03469609
Leipzig,NCT03471936
Leipzig,NCT03480672
Leipzig,NCT03494933
Leipzig,NCT03510676
Leipzig,NCT03567278
Leipzig,NCT03643640
Leipzig,NCT03663491
Leipzig,NCT03667950
Leipzig,NCT03682146
Leipzig,NCT03751527
LMU München,NCT00047099
LMU München,NCT00125606
LMU München,NCT00145132
LMU München,NCT00157768
LMU München,NCT00157794
LMU München,NCT00157807
LMU München,NCT00159120
LMU München,NCT00159133
LMU München,NCT00166322
LMU München,NCT00189618
LMU München,NCT00209222
LMU München,NCT00236925
LMU München,NCT00316524
LMU München,NCT00336128
LMU München,NCT00338689
LMU München,NCT00386893
LMU München,NCT00405886
LMU München,NCT00431145
LMU München,NCT00431483
LMU München,NCT00433927
LMU München,NCT00440167
LMU München,NCT00461656
LMU München,NCT00489645
LMU München,NCT00490828
LMU München,NCT00497289
LMU München,NCT00506688
LMU München,NCT00527228
LMU München,NCT00531726
LMU München,NCT00544232
LMU München,NCT00544856
LMU München,NCT00551590
LMU München,NCT00560430
LMU München,NCT00572507
LMU München,NCT00575588
LMU München,NCT00595140
LMU München,NCT00646412
LMU München,NCT00650143
LMU München,NCT00667680
LMU München,NCT00670878
LMU München,NCT00689949
LMU München,NCT00716833
LMU München,NCT00747487
LMU München,NCT00802425
LMU München,NCT00805662
LMU München,NCT00811291
LMU München,NCT00831688
LMU München,NCT00832234
LMU München,NCT00847444
LMU München,NCT00867750
LMU München,NCT00885586
LMU München,NCT00886704
LMU München,NCT00891826
LMU München,NCT00908544
LMU München,NCT00909012
LMU München,NCT00925834
LMU München,NCT00927654
LMU München,NCT00927797
LMU München,NCT00937196
LMU München,NCT00939939
LMU München,NCT00953108
LMU München,NCT00989352
LMU München,NCT01021423
LMU München,NCT01047254
LMU München,NCT01077427
LMU München,NCT01094080
LMU München,NCT01125410
LMU München,NCT01160419
LMU München,NCT01187888
LMU München,NCT01188902
LMU München,NCT01192269
LMU München,NCT01197508
LMU München,NCT01203254
LMU München,NCT01218217
LMU München,NCT01239992
LMU München,NCT01248195
LMU München,NCT01249638
LMU München,NCT01255371
LMU München,NCT01258153
LMU München,NCT01266837
LMU München,NCT01303991
LMU München,NCT01378078
LMU München,NCT01382147
LMU München,NCT01384994
LMU München,NCT01433653
LMU München,NCT01439958
LMU München,NCT01449019
LMU München,NCT01449344
LMU München,NCT01450865
LMU München,NCT01456364
LMU München,NCT01510860
LMU München,NCT01521715
LMU München,NCT01548677
LMU München,NCT01551407
LMU München,NCT01564095
LMU München,NCT01582347
LMU München,NCT01598948
LMU München,NCT01621256
LMU München,NCT01627015
LMU München,NCT01631123
LMU München,NCT01653067
LMU München,NCT01683682
LMU München,NCT01684111
LMU München,NCT01690325
LMU München,NCT01693497
LMU München,NCT01697007
LMU München,NCT01702597
LMU München,NCT01714414
LMU München,NCT01714999
LMU München,NCT01716286
LMU München,NCT01728818
LMU München,NCT01729481
LMU München,NCT01729507
LMU München,NCT01734304
LMU München,NCT01741532
LMU München,NCT01745965
LMU München,NCT01767545
LMU München,NCT01779206
LMU München,NCT01781338
LMU München,NCT01785186
LMU München,NCT01788020
LMU München,NCT01815242
LMU München,NCT01816386
LMU München,NCT01817452
LMU München,NCT01900327
LMU München,NCT01921972
LMU München,NCT01925794
LMU München,NCT01935297
LMU München,NCT01947595
LMU München,NCT01951937
LMU München,NCT01959451
LMU München,NCT01983748
LMU München,NCT02008721
LMU München,NCT02010957
LMU München,NCT02034279
LMU München,NCT02088060
LMU München,NCT02115880
LMU München,NCT02118779
LMU München,NCT02135926
LMU München,NCT02136160
LMU München,NCT02142231
LMU München,NCT02148835
LMU München,NCT02174848
LMU München,NCT02181101
LMU München,NCT02186756
LMU München,NCT02188589
LMU München,NCT02192242
LMU München,NCT02207309
LMU München,NCT02212015
LMU München,NCT02214381
LMU München,NCT02217657
LMU München,NCT02227641
LMU München,NCT02241135
LMU München,NCT02256943
LMU München,NCT02256956
LMU München,NCT02261155
LMU München,NCT02325167
LMU München,NCT02329067
LMU München,NCT02331667
LMU München,NCT02337400
LMU München,NCT02359474
LMU München,NCT02383329
LMU München,NCT02437721
LMU München,NCT02449096
LMU München,NCT02459535
LMU München,NCT02487537
LMU München,NCT02506322
LMU München,NCT02519101
LMU München,NCT02522897
LMU München,NCT02530164
LMU München,NCT02544594
LMU München,NCT02545296
LMU München,NCT02547519
LMU München,NCT02548611
LMU München,NCT02564367
LMU München,NCT02577692
LMU München,NCT02594488
LMU München,NCT02609906
LMU München,NCT02610582
LMU München,NCT02615249
LMU München,NCT02615938
LMU München,NCT02620072
LMU München,NCT02622412
LMU München,NCT02631603
LMU München,NCT02633449
LMU München,NCT02639481
LMU München,NCT02668484
LMU München,NCT02669511
LMU München,NCT02689869
LMU München,NCT02694926
LMU München,NCT02696928
LMU München,NCT02701166
LMU München,NCT02705456
LMU München,NCT02715128
LMU München,NCT02789917
LMU München,NCT02791282
LMU München,NCT02823639
LMU München,NCT02847260
LMU München,NCT02858258
LMU München,NCT02863549
LMU München,NCT02888028
LMU München,NCT02917720
LMU München,NCT02934529
LMU München,NCT02975141
LMU München,NCT02975154
LMU München,NCT02999945
LMU München,NCT03017326
LMU München,NCT03041116
LMU München,NCT03074461
LMU München,NCT03079986
LMU München,NCT03082014
LMU München,NCT03109028
LMU München,NCT03110458
LMU München,NCT03113903
LMU München,NCT03120156
LMU München,NCT03127020
LMU München,NCT03131648
LMU München,NCT03149107
LMU München,NCT03162679
LMU München,NCT03182322
LMU München,NCT03205267
LMU München,NCT03287362
LMU München,NCT03312855
LMU München,NCT03315390
LMU München,NCT03332914
LMU München,NCT03337607
LMU München,NCT03344016
LMU München,NCT03399383
LMU München,NCT03466112
LMU München,NCT03473899
LMU München,NCT03492775
LMU München,NCT03503357
LMU München,NCT03507400
LMU München,NCT03524755
LMU München,NCT03590600
LMU München,NCT03615911
Lübeck,NCT00170274
Lübeck,NCT00248742
Lübeck,NCT00325676
Lübeck,NCT00441415
Lübeck,NCT00457431
Lübeck,NCT00514839
Lübeck,NCT00606788
Lübeck,NCT00615160
Lübeck,NCT00616096
Lübeck,NCT00623402
Lübeck,NCT00625222
Lübeck,NCT00656656
Lübeck,NCT00779090
Lübeck,NCT00897897
Lübeck,NCT00912678
Lübeck,NCT01135745
Lübeck,NCT01139424
Lübeck,NCT01226238
Lübeck,NCT01234233
Lübeck,NCT01269151
Lübeck,NCT01280019
Lübeck,NCT01338922
Lübeck,NCT01370135
Lübeck,NCT01550653
Lübeck,NCT01571895
Lübeck,NCT01579396
Lübeck,NCT01617343
Lübeck,NCT01636752
Lübeck,NCT01638858
Lübeck,NCT01673048
Lübeck,NCT01787006
Lübeck,NCT01835340
Lübeck,NCT01924338
Lübeck,NCT01927549
Lübeck,NCT01948726
Lübeck,NCT01983748
Lübeck,NCT01989429
Lübeck,NCT02112396
Lübeck,NCT02178631
Lübeck,NCT02189473
Lübeck,NCT02295462
Lübeck,NCT02341898
Lübeck,NCT02365350
Lübeck,NCT02474641
Lübeck,NCT02627950
Lübeck,NCT02632292
Lübeck,NCT02635256
Lübeck,NCT02703454
Lübeck,NCT02737150
Lübeck,NCT02739685
Lübeck,NCT02739711
Lübeck,NCT02751853
Lübeck,NCT02752802
Lübeck,NCT02941432
Lübeck,NCT03040544
Lübeck,NCT03047174
Lübeck,NCT03048188
Lübeck,NCT03070431
Lübeck,NCT03140566
Lübeck,NCT03146247
Lübeck,NCT03287479
Lübeck,NCT03311178
Lübeck,NCT03344016
Lübeck,NCT03418142
Lübeck,NCT03495076
Lübeck,NCT03525002
Lübeck,NCT03572166
Lübeck,NCT03646448
Lübeck,NCT03674151
Lübeck,NCT03726528
Lübeck,NCT03747263
Magdeburg,NCT00098137
Magdeburg,NCT00441415
Magdeburg,NCT00596700
Magdeburg,NCT00613496
Magdeburg,NCT00691912
Magdeburg,NCT00777127
Magdeburg,NCT00807300
Magdeburg,NCT00827619
Magdeburg,NCT01126645
Magdeburg,NCT01149304
Magdeburg,NCT01186263
Magdeburg,NCT01270126
Magdeburg,NCT01277575
Magdeburg,NCT01278056
Magdeburg,NCT01280877
Magdeburg,NCT01282827
Magdeburg,NCT01348425
Magdeburg,NCT01387048
Magdeburg,NCT01418820
Magdeburg,NCT01453179
Magdeburg,NCT01531764
Magdeburg,NCT01534455
Magdeburg,NCT01799707
Magdeburg,NCT01853163
Magdeburg,NCT01967407
Magdeburg,NCT02039167
Magdeburg,NCT02058810
Magdeburg,NCT02160899
Magdeburg,NCT02425163
Magdeburg,NCT02429219
Magdeburg,NCT02434692
Magdeburg,NCT02460861
Magdeburg,NCT02602275
Magdeburg,NCT02703519
Magdeburg,NCT02703870
Magdeburg,NCT02820675
Magdeburg,NCT02912598
Magdeburg,NCT02935413
Magdeburg,NCT03563677
Magdeburg,NCT03651336
Mainz,NCT00159120
Mainz,NCT00159133
Mainz,NCT00289510
Mainz,NCT00374985
Mainz,NCT00411151
Mainz,NCT00438451
Mainz,NCT00520377
Mainz,NCT00521560
Mainz,NCT00532025
Mainz,NCT00562406
Mainz,NCT00630747
Mainz,NCT00659867
Mainz,NCT00661830
Mainz,NCT00705965
Mainz,NCT00753350
Mainz,NCT00777348
Mainz,NCT00782080
Mainz,NCT00806468
Mainz,NCT00842959
Mainz,NCT00852059
Mainz,NCT00865969
Mainz,NCT00878917
Mainz,NCT00905840
Mainz,NCT00964977
Mainz,NCT00974155
Mainz,NCT01020630
Mainz,NCT01047254
Mainz,NCT01071187
Mainz,NCT01078142
Mainz,NCT01078168
Mainz,NCT01122433
Mainz,NCT01123811
Mainz,NCT01180205
Mainz,NCT01205906
Mainz,NCT01205919
Mainz,NCT01228149
Mainz,NCT01315990
Mainz,NCT01340690
Mainz,NCT01388998
Mainz,NCT01391078
Mainz,NCT01434589
Mainz,NCT01444196
Mainz,NCT01445808
Mainz,NCT01462513
Mainz,NCT01524679
Mainz,NCT01585727
Mainz,NCT01627379
Mainz,NCT01653067
Mainz,NCT01679405
Mainz,NCT01679990
Mainz,NCT01693016
Mainz,NCT01700322
Mainz,NCT01713374
Mainz,NCT01720420
Mainz,NCT01798147
Mainz,NCT01798160
Mainz,NCT01818115
Mainz,NCT01828905
Mainz,NCT01834547
Mainz,NCT01855035
Mainz,NCT01859429
Mainz,NCT01946711
Mainz,NCT01995292
Mainz,NCT02010957
Mainz,NCT02139098
Mainz,NCT02158377
Mainz,NCT02196896
Mainz,NCT02227641
Mainz,NCT02238392
Mainz,NCT02256683
Mainz,NCT02300337
Mainz,NCT02344030
Mainz,NCT02348736
Mainz,NCT02366052
Mainz,NCT02424552
Mainz,NCT02478996
Mainz,NCT02479594
Mainz,NCT02499003
Mainz,NCT02526732
Mainz,NCT02532881
Mainz,NCT02594332
Mainz,NCT02596555
Mainz,NCT02611986
Mainz,NCT02612025
Mainz,NCT02612428
Mainz,NCT02647801
Mainz,NCT02654353
Mainz,NCT02671929
Mainz,NCT02699866
Mainz,NCT02722759
Mainz,NCT02723981
Mainz,NCT02843490
Mainz,NCT02874833
Mainz,NCT02925052
Mainz,NCT02932436
Mainz,NCT02943980
Mainz,NCT02947867
Mainz,NCT02988453
Mainz,NCT03007992
Mainz,NCT03019718
Mainz,NCT03024593
Mainz,NCT03054376
Mainz,NCT03163108
Mainz,NCT03219138
Mainz,NCT03230422
Mainz,NCT03260712
Mainz,NCT03287323
Mainz,NCT03289754
Mainz,NCT03298867
Mainz,NCT03305913
Mainz,NCT03352934
Mainz,NCT03461211
Mainz,NCT03542747
Mainz,NCT03563677
Mainz,NCT03571295
Mainz,NCT03586141
Mainz,NCT03620032
Mainz,NCT03624361
Mainz,NCT03634657
Mainz,NCT03645980
Mainz,NCT03714750
Mainz,NCT03771391
Mannheim,NCT00055874
Mannheim,NCT00115115
Mannheim,NCT00124839
Mannheim,NCT00159120
Mannheim,NCT00159133
Mannheim,NCT00170274
Mannheim,NCT00222222
Mannheim,NCT00224302
Mannheim,NCT00241410
Mannheim,NCT00317031
Mannheim,NCT00373438
Mannheim,NCT00373763
Mannheim,NCT00375219
Mannheim,NCT00377936
Mannheim,NCT00401453
Mannheim,NCT00434759
Mannheim,NCT00435448
Mannheim,NCT00481000
Mannheim,NCT00490984
Mannheim,NCT00561587
Mannheim,NCT00561990
Mannheim,NCT00644527
Mannheim,NCT00646334
Mannheim,NCT00666341
Mannheim,NCT00766233
Mannheim,NCT00834314
Mannheim,NCT00884598
Mannheim,NCT00926900
Mannheim,NCT00927797
Mannheim,NCT00938743
Mannheim,NCT00987532
Mannheim,NCT00996554
Mannheim,NCT01070251
Mannheim,NCT01106820
Mannheim,NCT01108133
Mannheim,NCT01108146
Mannheim,NCT01137916
Mannheim,NCT01160991
Mannheim,NCT01222559
Mannheim,NCT01225575
Mannheim,NCT01257360
Mannheim,NCT01280032
Mannheim,NCT01299987
Mannheim,NCT01345526
Mannheim,NCT01403779
Mannheim,NCT01426633
Mannheim,NCT01472029
Mannheim,NCT01476553
Mannheim,NCT01500993
Mannheim,NCT01510080
Mannheim,NCT01543802
Mannheim,NCT01566955
Mannheim,NCT01596114
Mannheim,NCT01607775
Mannheim,NCT01634958
Mannheim,NCT01656928
Mannheim,NCT01668498
Mannheim,NCT01692496
Mannheim,NCT01736436
Mannheim,NCT01822418
Mannheim,NCT01908855
Mannheim,NCT02051387
Mannheim,NCT02092753
Mannheim,NCT02104882
Mannheim,NCT02157389
Mannheim,NCT02159170
Mannheim,NCT02212015
Mannheim,NCT02290782
Mannheim,NCT02291536
Mannheim,NCT02291562
Mannheim,NCT02293746
Mannheim,NCT02312479
Mannheim,NCT02341170
Mannheim,NCT02372318
Mannheim,NCT02382445
Mannheim,NCT02438202
Mannheim,NCT02455661
Mannheim,NCT02475603
Mannheim,NCT02487381
Mannheim,NCT02487680
Mannheim,NCT02546440
Mannheim,NCT02563145
Mannheim,NCT02672761
Mannheim,NCT02675816
Mannheim,NCT02685605
Mannheim,NCT02723981
Mannheim,NCT02773966
Mannheim,NCT02775838
Mannheim,NCT02794896
Mannheim,NCT02820675
Mannheim,NCT02866110
Mannheim,NCT03031405
Mannheim,NCT03043729
Mannheim,NCT03055208
Mannheim,NCT03063541
Mannheim,NCT03127579
Mannheim,NCT03171389
Mannheim,NCT03196050
Mannheim,NCT03226483
Mannheim,NCT03416244
Marburg,NCT00125606
Marburg,NCT00151554
Marburg,NCT00171873
Marburg,NCT00187278
Marburg,NCT00242606
Marburg,NCT00262119
Marburg,NCT00395252
Marburg,NCT00444093
Marburg,NCT00454064
Marburg,NCT00462007
Marburg,NCT00543049
Marburg,NCT00564239
Marburg,NCT00572507
Marburg,NCT00596765
Marburg,NCT00615277
Marburg,NCT00642928
Marburg,NCT00712218
Marburg,NCT00769561
Marburg,NCT00832611
Marburg,NCT00865969
Marburg,NCT00916825
Marburg,NCT00949975
Marburg,NCT01047254
Marburg,NCT01088750
Marburg,NCT01137305
Marburg,NCT01323556
Marburg,NCT01335074
Marburg,NCT01343459
Marburg,NCT01407055
Marburg,NCT01464463
Marburg,NCT01483339
Marburg,NCT01484418
Marburg,NCT01556529
Marburg,NCT01560754
Marburg,NCT01571895
Marburg,NCT01721538
Marburg,NCT01741883
Marburg,NCT01811914
Marburg,NCT01811966
Marburg,NCT01879644
Marburg,NCT01900067
Marburg,NCT01908855
Marburg,NCT01927991
Marburg,NCT01928433
Marburg,NCT01961479
Marburg,NCT02079311
Marburg,NCT02125903
Marburg,NCT02127736
Marburg,NCT02139098
Marburg,NCT02283099
Marburg,NCT02287480
Marburg,NCT02296983
Marburg,NCT02333175
Marburg,NCT02359188
Marburg,NCT02506322
Marburg,NCT02529358
Marburg,NCT02551146
Marburg,NCT02595060
Marburg,NCT02605668
Marburg,NCT02639520
Marburg,NCT02697409
Marburg,NCT02744170
Marburg,NCT02787122
Marburg,NCT02787135
Marburg,NCT02787148
Marburg,NCT02848014
Marburg,NCT02848352
Marburg,NCT02867449
Marburg,NCT03038347
Marburg,NCT03046940
Marburg,NCT03085303
Marburg,NCT03109028
Marburg,NCT03117816
Marburg,NCT03133611
Marburg,NCT03146832
Marburg,NCT03157622
Marburg,NCT03181737
Marburg,NCT03190772
Marburg,NCT03330431
Marburg,NCT03362047
Marburg,NCT03378804
Marburg,NCT03387436
Marburg,NCT03388476
Marburg,NCT03431571
Marburg,NCT03438474
Marburg,NCT03460574
Marburg,NCT03507959
Marburg,NCT03517644
Marburg,NCT03550430
Marburg,NCT03594903
Marburg,NCT03607214
Marburg,NCT03615911
Marburg,NCT03616652
Marburg,NCT03616665
Marburg,NCT03647683
Marburg,NCT03691441
Marburg,NCT03780881
Münster,NCT00020566
Münster,NCT00102869
Münster,NCT00111345
Münster,NCT00125606
Münster,NCT00126087
Münster,NCT00151112
Münster,NCT00151177
Münster,NCT00156338
Münster,NCT00167141
Münster,NCT00204321
Münster,NCT00204334
Münster,NCT00266136
Münster,NCT00293943
Münster,NCT00298597
Münster,NCT00373373
Münster,NCT00385372
Münster,NCT00403013
Münster,NCT00408187
Münster,NCT00413127
Münster,NCT00449969
Münster,NCT00452569
Münster,NCT00473486
Münster,NCT00507832
Münster,NCT00663364
Münster,NCT00669708
Münster,NCT00689000
Münster,NCT00707369
Münster,NCT00708253
Münster,NCT00714311
Münster,NCT00822068
Münster,NCT00844220
Münster,NCT00872716
Münster,NCT00915252
Münster,NCT00976222
Münster,NCT00987636
Münster,NCT00996229
Münster,NCT01019174
Münster,NCT01095926
Münster,NCT01097967
Münster,NCT01114165
Münster,NCT01203228
Münster,NCT01207960
Münster,NCT01223677
Münster,NCT01303250
Münster,NCT01323556
Münster,NCT01345968
Münster,NCT01352988
Münster,NCT01361334
Münster,NCT01407679
Münster,NCT01424839
Münster,NCT01475396
Münster,NCT01488344
Münster,NCT01521585
Münster,NCT01524055
Münster,NCT01540383
Münster,NCT01588847
Münster,NCT01679990
Münster,NCT01914965
Münster,NCT01937351
Münster,NCT01956175
Münster,NCT01970384
Münster,NCT02027805
Münster,NCT02076620
Münster,NCT02160899
Münster,NCT02196324
Münster,NCT02199106
Münster,NCT02227550
Münster,NCT02241642
Münster,NCT02253771
Münster,NCT02325440
Münster,NCT02361697
Münster,NCT02419378
Münster,NCT02461069
Münster,NCT02461082
Münster,NCT02470078
Münster,NCT02579759
Münster,NCT02605668
Münster,NCT02612428
Münster,NCT02669589
Münster,NCT02695940
Münster,NCT02697539
Münster,NCT02788448
Münster,NCT02873403
Münster,NCT02902237
Münster,NCT02933697
Münster,NCT02997748
Münster,NCT03002753
Münster,NCT03023540
Münster,NCT03187522
Münster,NCT03206671
Münster,NCT03208400
Münster,NCT03219138
Münster,NCT03244514
Münster,NCT03282786
Münster,NCT03323528
Münster,NCT03377036
Münster,NCT03385434
Münster,NCT03399513
Münster,NCT03460522
Münster,NCT03464474
Münster,NCT03465215
Münster,NCT03551366
Münster,NCT03563677
Münster,NCT03631511
Münster,NCT03677401
Münster,NCT03698500
Münster,NCT03698526
Münster,NCT03729206
Münster,NCT03853616
Regensburg,NCT00189839
Regensburg,NCT00308867
Regensburg,NCT00355862
Regensburg,NCT00403884
Regensburg,NCT00408915
Regensburg,NCT00419081
Regensburg,NCT00431561
Regensburg,NCT00538928
Regensburg,NCT00554658
Regensburg,NCT00604357
Regensburg,NCT00659321
Regensburg,NCT00719667
Regensburg,NCT00756873
Regensburg,NCT00843323
Regensburg,NCT00876720
Regensburg,NCT00944801
Regensburg,NCT01010243
Regensburg,NCT01023542
Regensburg,NCT01176734
Regensburg,NCT01229774
Regensburg,NCT01240083
Regensburg,NCT01261949
Regensburg,NCT01370551
Regensburg,NCT01460758
Regensburg,NCT01467986
Regensburg,NCT01540344
Regensburg,NCT01540357
Regensburg,NCT01540435
Regensburg,NCT01582347
Regensburg,NCT01614132
Regensburg,NCT01614301
Regensburg,NCT01634204
Regensburg,NCT01639261
Regensburg,NCT01656135
Regensburg,NCT01656902
Regensburg,NCT01663311
Regensburg,NCT01663324
Regensburg,NCT01841632
Regensburg,NCT01900327
Regensburg,NCT01907022
Regensburg,NCT01935531
Regensburg,NCT01965028
Regensburg,NCT02007811
Regensburg,NCT02021942
Regensburg,NCT02058810
Regensburg,NCT02085629
Regensburg,NCT02091232
Regensburg,NCT02093377
Regensburg,NCT02199106
Regensburg,NCT02207582
Regensburg,NCT02227641
Regensburg,NCT02252055
Regensburg,NCT02306447
Regensburg,NCT02321813
Regensburg,NCT02342366
Regensburg,NCT02408575
Regensburg,NCT02500394
Regensburg,NCT02501577
Regensburg,NCT02508220
Regensburg,NCT02552875
Regensburg,NCT02596828
Regensburg,NCT02615600
Regensburg,NCT02653547
Regensburg,NCT02669069
Regensburg,NCT02705456
Regensburg,NCT02736760
Regensburg,NCT02799030
Regensburg,NCT02799082
Regensburg,NCT02847260
Regensburg,NCT02852083
Regensburg,NCT02942758
Regensburg,NCT02973919
Regensburg,NCT02990208
Regensburg,NCT02993510
Regensburg,NCT03118024
Regensburg,NCT03190876
Regensburg,NCT03219138
Regensburg,NCT03389464
Regensburg,NCT03503968
Regensburg,NCT03513159
Regensburg,NCT03563677
Regensburg,NCT03707106
Rostock,NCT00196846
Rostock,NCT00614146
Rostock,NCT00682747
Rostock,NCT00736801
Rostock,NCT00740896
Rostock,NCT00908362
Rostock,NCT00947908
Rostock,NCT00950274
Rostock,NCT01047254
Rostock,NCT01115101
Rostock,NCT01264640
Rostock,NCT01282918
Rostock,NCT01329601
Rostock,NCT01415804
Rostock,NCT01422512
Rostock,NCT01433523
Rostock,NCT01538173
Rostock,NCT01591031
Rostock,NCT01616966
Rostock,NCT01631799
Rostock,NCT01767220
Rostock,NCT01826123
Rostock,NCT01896245
Rostock,NCT01900327
Rostock,NCT02051621
Rostock,NCT02062138
Rostock,NCT02096562
Rostock,NCT02120313
Rostock,NCT02175953
Rostock,NCT02240472
Rostock,NCT02247180
Rostock,NCT02265419
Rostock,NCT02318810
Rostock,NCT02466737
Rostock,NCT02612428
Rostock,NCT02694926
Rostock,NCT02702843
Rostock,NCT02737150
Rostock,NCT02861586
Rostock,NCT02906345
Rostock,NCT02964962
Rostock,NCT03021525
Rostock,NCT03317951
Rostock,NCT03399383
Rostock,NCT03652376
Rostock,NCT03723642
Rostock,NCT03787160
TU München,NCT00133003
TU München,NCT00133237
TU München,NCT00133250
TU München,NCT00196157
TU München,NCT00196170
TU München,NCT00196209
TU München,NCT00196222
TU München,NCT00262054
TU München,NCT00350454
TU München,NCT00362089
TU München,NCT00373451
TU München,NCT00390585
TU München,NCT00390832
TU München,NCT00397800
TU München,NCT00398489
TU München,NCT00403182
TU München,NCT00425425
TU München,NCT00436098
TU München,NCT00439439
TU München,NCT00449995
TU München,NCT00512915
TU München,NCT00514423
TU München,NCT00551590
TU München,NCT00561990
TU München,NCT00562432
TU München,NCT00586794
TU München,NCT00598533
TU München,NCT00598637
TU München,NCT00598676
TU München,NCT00598715
TU München,NCT00601510
TU München,NCT00605748
TU München,NCT00611780
TU München,NCT00611910
TU München,NCT00612092
TU München,NCT00640679
TU München,NCT00646256
TU München,NCT00661206
TU München,NCT00670813
TU München,NCT00686244
TU München,NCT00688571
TU München,NCT00705965
TU München,NCT00713687
TU München,NCT00727207
TU München,NCT00729703
TU München,NCT00735280
TU München,NCT00745745
TU München,NCT00762632
TU München,NCT00768846
TU München,NCT00776633
TU München,NCT00779597
TU München,NCT00782405
TU München,NCT00845286
TU München,NCT00874107
TU München,NCT00874848
TU München,NCT00875914
