"doi";"open_data_manual_check";"restricted_manual_check";"has_restricted";"has_data_access";"data_access";"has_own_data";"has_data_reuse";"open_data_category_manual";"has_only_reuse"
"10.1038/s41598-023-35370-7";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"general-purpose repository";FALSE
"10.1111/bcp.15911";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"general-purpose repository";FALSE
"10.1162/imag_a_00028";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"general-purpose repository";FALSE
"10.7554/elife.84029";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"general-purpose repository";FALSE
"10.3389/fimmu.2023.1163198";TRUE;FALSE;FALSE;TRUE;"yes|yes";FALSE;FALSE;"disciplinary repository";FALSE
"10.7554/elife.88367";TRUE;FALSE;TRUE;TRUE;"restricted|yes";TRUE;FALSE;"general-purpose repository";FALSE
"10.1038/s41588-023-01561-1";TRUE;FALSE;TRUE;TRUE;"restricted|restricted|reuse_access|reuse_access|yes|reuse_access";TRUE;TRUE;"disciplinary repository";FALSE
"10.1016/j.ejca.2023.113294";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"general-purpose repository";FALSE
"10.3389/fimmu.2023.1200725";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"general-purpose repository";FALSE
"10.1038/s41597-023-02153-8";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"disciplinary repository";FALSE
"10.3390/v15040953";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"disciplinary repository";FALSE
"10.7554/elife.66550";TRUE;FALSE;FALSE;TRUE;"yes|yes|yes";FALSE;FALSE;"disciplinary repository";FALSE
"10.1186/s13287-023-03519-w";TRUE;FALSE;FALSE;TRUE;"yes|yes";FALSE;FALSE;"disciplinary repository";FALSE
"10.3390/antibiotics12030441";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"general-purpose repository";FALSE
"10.1038/s41366-023-01271-y";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"disciplinary repository";FALSE
"10.1038/s41467-023-36607-9";TRUE;FALSE;FALSE;TRUE;"yes|yes|yes";FALSE;FALSE;"disciplinary repository";FALSE
"10.1038/s41540-023-00319-z";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"disciplinary repository";FALSE
"10.1136/bmjopen-2022-064170";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"general-purpose repository";FALSE
"10.3389/fcell.2023.1229584";TRUE;FALSE;FALSE;TRUE;"yes|yes";FALSE;FALSE;"disciplinary repository";FALSE
"10.7554/elife.88367.3";TRUE;FALSE;TRUE;TRUE;"restricted|yes";TRUE;FALSE;"general-purpose repository";FALSE
"10.15252/msb.202211147";TRUE;FALSE;FALSE;TRUE;"yes|yes";FALSE;FALSE;"disciplinary repository";FALSE
"10.1016/j.celrep.2023.112739";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"disciplinary repository";FALSE
"10.1016/j.redox.2023.102908";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"disciplinary repository";FALSE
"10.1038/s41467-023-36120-z";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"general-purpose repository";FALSE
"10.1073/pnas.2206324120";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"disciplinary repository";FALSE
"10.1038/s41593-023-01435-z";TRUE;FALSE;FALSE;TRUE;"yes|yes|yes|yes|reuse_access|reuse_access|reuse_access";FALSE;TRUE;"disciplinary and general-purpose repositories";FALSE
"10.1111/psyp.14268";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"general-purpose repository";FALSE
"10.3389/fimmu.2023.1114368";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"disciplinary repository";FALSE
"10.1038/s41598-023-47767-5";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"disciplinary repository";FALSE
"10.1002/bdm.2357";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"general-purpose repository";FALSE
"10.1177/21677026231160709";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"general-purpose repository";FALSE
"10.1038/s41589-023-01326-1";TRUE;FALSE;FALSE;TRUE;"yes|yes|yes|yes";FALSE;FALSE;"disciplinary and general-purpose repositories";FALSE
"10.1002/bimj.202200061";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"general-purpose repository";FALSE
"10.1186/s12864-023-09409-y";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"disciplinary repository";FALSE
"10.1186/s13059-023-03060-2";TRUE;FALSE;FALSE;TRUE;"yes|yes";FALSE;FALSE;"disciplinary repository";FALSE
"10.1002/jmv.29046";TRUE;FALSE;FALSE;TRUE;"yes|yes";FALSE;TRUE;"disciplinary repository";FALSE
"10.1186/s13059-023-02928-7";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"disciplinary repository";FALSE
"10.1007/s00401-022-02516-2";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"disciplinary repository";FALSE
"10.1007/s10461-022-03859-3";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"general-purpose repository";FALSE
"10.1093/gigascience/giad024";TRUE;FALSE;FALSE;TRUE;"yes|reuse_access|reuse_access|reuse_access";FALSE;TRUE;"general-purpose repository";FALSE
"10.1093/ecco-jcc/jjad088";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"disciplinary repository";FALSE
"10.1038/s41467-023-41502-4";TRUE;FALSE;FALSE;TRUE;"reuse_access|yes|reuse_access|yes";FALSE;TRUE;"disciplinary repository";FALSE
"10.1126/science.abo7201";TRUE;FALSE;FALSE;TRUE;"reuse_access|yes|yes";FALSE;TRUE;"general-purpose repository";FALSE
"10.1126/science.abq5202";TRUE;FALSE;FALSE;TRUE;"yes|reuse_access|yes";FALSE;TRUE;"disciplinary and general-purpose repositories";FALSE
"10.1016/j.clinph.2023.05.012";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"general-purpose repository";FALSE
"10.1007/s10237-022-01682-2";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"general-purpose repository";FALSE
"10.1126/sciimmunol.ade7953";TRUE;FALSE;FALSE;TRUE;"yes|yes|yes";FALSE;FALSE;"disciplinary and general-purpose repositories";FALSE
"10.1007/s10875-022-01379-2";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"disciplinary repository";FALSE
"10.1084/jem.20220170";TRUE;FALSE;FALSE;TRUE;"yes|yes|yes";FALSE;FALSE;"disciplinary repository";FALSE
"10.1111/nan.12856";TRUE;FALSE;TRUE;TRUE;"restricted|restricted|yes";TRUE;FALSE;"disciplinary repository";FALSE
"10.1186/s40478-023-01525-w";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"disciplinary repository";FALSE
"10.1200/jco.22.02582";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"disciplinary repository";FALSE
"10.1158/2643-3230.bcd-22-0082";TRUE;FALSE;TRUE;TRUE;"yes|yes|restricted";TRUE;FALSE;"disciplinary repository";FALSE
"10.15252/embr.202255363";TRUE;FALSE;FALSE;TRUE;"yes|yes";FALSE;FALSE;"disciplinary repository";FALSE
"10.1128/spectrum.02139-21";TRUE;FALSE;FALSE;TRUE;"yes|yes|yes";FALSE;FALSE;"disciplinary repository";FALSE
"10.36185/2532-1900-339";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"disciplinary repository";FALSE
"10.1016/j.immuni.2023.04.014";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"disciplinary repository";FALSE
"10.1186/s13046-023-02799-7";TRUE;FALSE;FALSE;TRUE;"yes|yes|reuse_access|reuse_access|reuse_access";FALSE;TRUE;"disciplinary repository";FALSE
"10.26508/lsa.202201826";TRUE;FALSE;FALSE;TRUE;"yes|yes";FALSE;FALSE;"disciplinary repository";FALSE
"10.3758/s13428-022-02019-8";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"general-purpose repository";FALSE
"10.15252/emmm.202216225";TRUE;FALSE;FALSE;TRUE;"yes|yes|yes";FALSE;FALSE;"disciplinary repository";FALSE
"10.1111/pcmr.13121";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"disciplinary repository";FALSE
"10.2807/1560-7917.es.2023.28.48.2300258";TRUE;FALSE;FALSE;TRUE;"yes|yes|yes|yes";FALSE;FALSE;"disciplinary repository";FALSE
"10.1210/endocr/bqad076";TRUE;FALSE;TRUE;TRUE;"yes|yes|restricted";TRUE;FALSE;"disciplinary repository";FALSE
"10.3390/ijms241411285";TRUE;FALSE;FALSE;TRUE;"yes|reuse_access|reuse_access";FALSE;TRUE;"disciplinary repository";FALSE
"10.1038/s42003-023-05522-6";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"general-purpose repository";FALSE
"10.1093/bioadv/vbad063";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"disciplinary repository";FALSE
"10.3390/publications11010004";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"general-purpose repository";FALSE
"10.1016/j.neo.2023.100945";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"disciplinary repository";FALSE
"10.1038/s41375-023-02005-9";TRUE;FALSE;FALSE;TRUE;"yes|yes";FALSE;FALSE;"disciplinary repository";FALSE
"10.3389/fcimb.2023.1324668";TRUE;FALSE;FALSE;TRUE;"yes|yes|yes";FALSE;FALSE;"disciplinary repository";FALSE
"10.1038/s41564-022-01304-8";TRUE;FALSE;FALSE;TRUE;"yes|yes|yes|yes";FALSE;FALSE;"disciplinary repository";FALSE
"10.1038/s42003-023-04652-1";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"disciplinary repository";FALSE
"10.1093/nar/gkad121";TRUE;FALSE;FALSE;TRUE;"yes|yes|yes|yes|yes|reuse_access|reuse_access|reuse_access";FALSE;TRUE;"disciplinary and general-purpose repositories";FALSE
"10.1210/clinem/dgad031";TRUE;FALSE;FALSE;TRUE;"yes|yes|yes|reuse_access|reuse_access";FALSE;TRUE;"disciplinary and general-purpose repositories";FALSE
"10.5281/zenodo.8425610";TRUE;FALSE;FALSE;TRUE;"yes|yes|yes|yes|yes|yes|yes|reuse_access|reuse_access|reuse_access";FALSE;TRUE;"disciplinary repository";FALSE
"10.1016/j.bpsgos.2022.01.009";TRUE;FALSE;FALSE;TRUE;"yes|yes|yes";FALSE;FALSE;"disciplinary repository";FALSE
"10.1016/j.ebiom.2023.104782";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"disciplinary repository";FALSE
"10.1016/j.immuni.2023.04.002";TRUE;FALSE;FALSE;TRUE;"yes|yes|yes";FALSE;FALSE;"disciplinary repository";FALSE
"10.1038/s41477-023-01407-y";TRUE;FALSE;FALSE;TRUE;"yes|yes|yes|reuse_access|reuse_access|reuse_access";FALSE;TRUE;"disciplinary repository";FALSE
"10.1111/jcpe.13824";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"disciplinary repository";FALSE
"10.1111/nan.12866";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"general-purpose repository";FALSE
"10.1038/s41375-023-02013-9";TRUE;FALSE;FALSE;TRUE;"yes|yes|yes";FALSE;FALSE;"disciplinary repository";FALSE
"10.1038/s41467-023-37057-z";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"disciplinary repository";FALSE
"10.1038/s41467-023-38580-9";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"general-purpose repository";FALSE
"10.1038/s41467-023-41180-2";TRUE;FALSE;FALSE;TRUE;"yes|yes";FALSE;FALSE;"general-purpose repository";FALSE
"10.1038/s41467-023-42588-6";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"general-purpose repository";FALSE
"10.1038/s41586-023-06548-w";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"disciplinary repository";FALSE
"10.1002/hep.32776";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"disciplinary repository";FALSE
"10.1007/s00216-023-04635-5";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"general-purpose repository";FALSE
"10.1002/glia.24274";TRUE;FALSE;FALSE;TRUE;"yes|yes";FALSE;TRUE;"disciplinary repository";FALSE
"10.1002/eji.202250059";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"disciplinary repository";FALSE
"10.1016/j.cell.2023.03.026";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"disciplinary repository";FALSE
"10.3390/v15051087";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"disciplinary repository";FALSE
"10.3389/fimmu.2022.1083119";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"disciplinary repository";FALSE
"10.15252/embj.2022112202";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"disciplinary repository";FALSE
"10.1242/dev.201228";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"disciplinary repository";FALSE
"10.1038/s41564-023-01433-8";TRUE;FALSE;FALSE;TRUE;"yes|reuse_access|reuse_access";FALSE;TRUE;"disciplinary repository";FALSE
"10.1038/s41592-023-01986-w";TRUE;FALSE;FALSE;TRUE;"yes|yes";FALSE;FALSE;"disciplinary and general-purpose repositories";FALSE
"10.1038/s41598-023-30179-w";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"general-purpose repository";FALSE
"10.1038/s41598-023-39826-8";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"general-purpose repository";FALSE
"10.1038/s43018-023-00653-5";TRUE;FALSE;FALSE;TRUE;"yes|yes|yes|reuse_access|reuse_access";FALSE;TRUE;"disciplinary repository";FALSE
"10.1073/pnas.2306761120";TRUE;FALSE;FALSE;TRUE;"yes|yes";FALSE;FALSE;"disciplinary repository";FALSE
"10.1093/pubmed/fdac124";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"general-purpose repository";FALSE
"10.1093/nar/gkac1212";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"general-purpose repository";FALSE
"10.1093/nargab/lqad061";TRUE;FALSE;TRUE;TRUE;"yes|restricted";TRUE;FALSE;"general-purpose repository";FALSE
"10.1111/jcpe.13758";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"disciplinary repository";FALSE
"10.1186/s13071-023-05800-6";TRUE;FALSE;FALSE;TRUE;"not_persistent|yes";FALSE;FALSE;"disciplinary repository";FALSE
"10.1111/liv.15517";TRUE;FALSE;FALSE;TRUE;"yes|reuse_access";FALSE;TRUE;"disciplinary repository";FALSE
"10.1007/s12035-023-03219-9";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"disciplinary repository";FALSE
"10.1126/science.adj0070";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"general-purpose repository";FALSE
"10.1136/gutjnl-2023-329628";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"disciplinary repository";FALSE
"10.1172/jci.insight.169135";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"disciplinary repository";FALSE
"10.1186/s12866-023-02788-y";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"disciplinary repository";FALSE
"10.1186/s12913-023-09226-9";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"general-purpose repository";FALSE
"10.1371/journal.pone.0279763";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"general-purpose repository";FALSE
"10.1371/journal.pone.0283889";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"general-purpose repository";FALSE
"10.1371/journal.pone.0281387";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"general-purpose repository";FALSE
"10.1371/journal.pone.0286304";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"general-purpose repository";FALSE
"10.1371/journal.pbio.3002164";TRUE;FALSE;FALSE;TRUE;"yes|yes";FALSE;FALSE;"disciplinary repository";FALSE
"10.15252/emmm.202318144";TRUE;FALSE;TRUE;TRUE;"reuse_access|restricted|yes|reuse_access";TRUE;TRUE;"disciplinary repository";FALSE
"10.3389/fbioe.2022.1042711";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"disciplinary repository";FALSE
"10.3389/fimmu.2023.1125017";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"disciplinary repository";FALSE
"10.3389/fimmu.2023.1281646";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"disciplinary repository";FALSE
"10.3389/fmicb.2023.1172574";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"disciplinary repository";FALSE
"10.3390/cells12152001";TRUE;FALSE;FALSE;TRUE;"yes|reuse_access";FALSE;TRUE;"disciplinary repository";FALSE
"10.3390/metabo13080910";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"disciplinary repository";FALSE
"10.3390/pathogens12070967";TRUE;FALSE;FALSE;TRUE;"yes|yes";FALSE;FALSE;"disciplinary repository";FALSE
"10.7554/elife.87860";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"disciplinary repository";FALSE
"10.1038/s41388-023-02839-8";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"disciplinary repository";FALSE
"10.1038/s41431-023-01425-6";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"general-purpose repository";FALSE
"10.1038/s41538-022-00176-w";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"general-purpose repository";FALSE
"10.7717/peerj.14607";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"general-purpose repository";FALSE
"10.1038/s41588-023-01433-8";TRUE;FALSE;FALSE;TRUE;"yes|reuse_access";FALSE;TRUE;"disciplinary repository";FALSE
"10.1038/s41467-023-37671-x";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"disciplinary repository";FALSE
"10.1038/s41467-023-39837-z";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"disciplinary repository";FALSE
"10.1038/s41586-023-05755-9";TRUE;FALSE;FALSE;TRUE;"yes|yes|not_persistent";FALSE;FALSE;"disciplinary repository";FALSE
"10.1038/s41586-023-06003-w";TRUE;FALSE;FALSE;TRUE;"yes|yes|reuse_access";FALSE;TRUE;"disciplinary repository";FALSE
"10.1038/s41593-023-01286-8";TRUE;FALSE;FALSE;TRUE;"yes|yes";FALSE;FALSE;"disciplinary and general-purpose repositories";FALSE
"10.1038/s41586-023-06585-5";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"disciplinary repository";FALSE
"10.1038/s41586-023-06704-2";TRUE;FALSE;FALSE;TRUE;"yes|reuse_access|reuse_access|reuse_access";FALSE;TRUE;"disciplinary repository";FALSE
"10.1093/neuonc/noad198";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"disciplinary repository";FALSE
"10.1038/s41587-023-01704-z";TRUE;FALSE;FALSE;TRUE;"yes|unsure|yes";FALSE;FALSE;"disciplinary repository";FALSE
"10.1038/s41467-023-36491-3";TRUE;FALSE;FALSE;TRUE;"unsure|not_persistent|unsure|reuse_access|reuse_access";FALSE;TRUE;"disciplinary repository";FALSE
"10.1038/s41467-023-38044-0";TRUE;FALSE;TRUE;TRUE;"restricted|yes|reuse_access|reuse_access|yes|reuse_access";TRUE;TRUE;"disciplinary repository";FALSE
"10.1038/s41467-023-40068-5";TRUE;FALSE;FALSE;TRUE;"yes|yes|reuse_access|reuse_access|yes";FALSE;TRUE;"general-purpose repository";FALSE
"10.1016/j.cell.2023.04.012";TRUE;FALSE;FALSE;TRUE;"yes|yes|yes";FALSE;TRUE;"disciplinary repository";FALSE
"10.1038/s41467-023-38383-y";TRUE;FALSE;FALSE;TRUE;"yes|yes|yes|reuse_access|reuse_access|reuse_access";FALSE;TRUE;"disciplinary and general-purpose repositories";FALSE
"10.1038/s41467-023-40213-0";TRUE;FALSE;FALSE;TRUE;"yes|yes";FALSE;FALSE;"disciplinary and general-purpose repositories";FALSE
"10.1038/s41588-023-01462-3";TRUE;FALSE;FALSE;TRUE;"yes|reuse_access|reuse_access|reuse_access";FALSE;TRUE;"disciplinary repository";FALSE
"10.1038/s41467-023-40220-1";TRUE;FALSE;FALSE;TRUE;"yes|reuse_access";FALSE;TRUE;"disciplinary repository";FALSE
"10.1038/s41467-023-39253-3";TRUE;FALSE;FALSE;TRUE;"yes|yes|reuse_access|reuse_access|reuse_access|reuse_access";FALSE;TRUE;"disciplinary and general-purpose repositories";FALSE
"10.1038/s41590-022-01386-w";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"disciplinary repository";FALSE
"10.1038/s41591-023-02397-2";TRUE;FALSE;TRUE;TRUE;"restricted|yes|reuse_access";TRUE;TRUE;"disciplinary repository";FALSE
"10.1182/blood.2022017230";TRUE;FALSE;TRUE;TRUE;"yes|yes|restricted";TRUE;FALSE;"disciplinary repository";FALSE
"10.7717/peerj.15499";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"general-purpose repository";FALSE
"10.1038/s41592-023-01903-1";TRUE;FALSE;FALSE;TRUE;"yes|reuse_access|reuse_access";FALSE;TRUE;"disciplinary repository";FALSE
"10.1038/s41592-023-02005-8";TRUE;FALSE;FALSE;TRUE;"yes|reuse_access";FALSE;TRUE;"general-purpose repository";FALSE
"10.1038/s41588-023-01314-0";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"general-purpose repository";FALSE
"10.1038/s41598-023-39260-w";TRUE;FALSE;FALSE;TRUE;"yes|yes|reuse_access";FALSE;TRUE;"disciplinary repository";FALSE
"10.1038/s41467-023-39965-6";TRUE;FALSE;FALSE;TRUE;"yes|yes|yes|reuse_access|reuse_access";FALSE;TRUE;"disciplinary repository";FALSE
"10.1038/s41586-023-06311-1";TRUE;FALSE;FALSE;TRUE;"yes|reuse_access|reuse_access|reuse_access|reuse_access";FALSE;TRUE;"disciplinary repository";FALSE
"10.1038/s41588-023-01485-w";TRUE;FALSE;TRUE;TRUE;"yes|reuse_access|reuse_access|restricted|restricted";TRUE;TRUE;"general-purpose repository";FALSE
"10.1038/s41590-023-01620-z";TRUE;FALSE;TRUE;TRUE;"yes|restricted|reuse_access";TRUE;TRUE;"disciplinary repository";FALSE
"10.1038/s41467-023-44247-2";TRUE;FALSE;FALSE;TRUE;"yes|reuse_access|reuse_access";FALSE;TRUE;"disciplinary repository";FALSE
"10.1038/s41588-023-01409-8";TRUE;FALSE;FALSE;TRUE;"yes|reuse_access|reuse_access|reuse_access";FALSE;TRUE;"general-purpose repository";FALSE
"10.1038/s41588-022-01270-1";TRUE;FALSE;FALSE;TRUE;"yes|reuse_access|reuse_access|reuse_access";FALSE;TRUE;"general-purpose repository";FALSE
"10.1038/s42255-023-00753-7";TRUE;FALSE;FALSE;TRUE;"reuse_access|yes|reuse_access|reuse_access";FALSE;TRUE;"general-purpose repository";FALSE
"10.1016/j.immuni.2023.01.029";TRUE;FALSE;FALSE;TRUE;"yes|yes|reuse_access";FALSE;TRUE;"disciplinary and general-purpose repositories";FALSE
"10.3389/fnhum.2023.1277539";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"general-purpose repository";FALSE
"10.1099/mgen.0.000937";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"disciplinary repository";FALSE
"10.1016/j.xcrm.2023.100992";TRUE;FALSE;FALSE;TRUE;"yes|not_persistent|unsure|reuse_access|reuse_access";FALSE;TRUE;"disciplinary and general-purpose repositories";FALSE
"10.3389/fcvm.2023.1136935";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"general-purpose repository";FALSE
"10.1186/s12943-023-01792-0";TRUE;FALSE;FALSE;TRUE;"yes|reuse_access|reuse_access";FALSE;TRUE;"disciplinary repository";FALSE
"10.1371/journal.pbio.3002410";TRUE;FALSE;FALSE;TRUE;"yes|reuse_access|reuse_access";FALSE;TRUE;"general-purpose repository";FALSE
"10.1038/s41593-022-01243-x";TRUE;FALSE;FALSE;TRUE;"yes|yes|yes";FALSE;FALSE;"disciplinary and general-purpose repositories";FALSE
"10.1016/j.neuron.2022.12.026";TRUE;FALSE;FALSE;TRUE;"yes|yes|reuse_access|reuse_access|reuse_access";FALSE;TRUE;"disciplinary repository";FALSE
"10.1038/s41467-023-38747-4";TRUE;FALSE;TRUE;TRUE;"reuse_access|reuse_access|restricted|reuse_access|yes|yes";TRUE;TRUE;"disciplinary repository";FALSE
"10.1172/jci169225";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"disciplinary repository";FALSE
"10.1038/s43587-023-00513-y";TRUE;FALSE;FALSE;TRUE;"reuse_access|reuse_access|yes|reuse_access";FALSE;TRUE;"disciplinary repository";FALSE
"10.1038/s41467-022-35563-0";TRUE;FALSE;FALSE;TRUE;"reuse_access|reuse_access|yes";FALSE;TRUE;"general-purpose repository";FALSE
"10.1016/j.isci.2023.106198";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"general-purpose repository";FALSE
"10.7554/elife.86740.3";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"general-purpose repository";FALSE
"10.1007/s00259-023-06145-z";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"general-purpose repository";FALSE
"10.1007/s00401-023-02608-7";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"disciplinary repository";FALSE
"10.1016/j.isci.2023.106323";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"disciplinary repository";FALSE
"10.1016/j.isci.2023.106941";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"general-purpose repository";FALSE
"10.1162/jocn_a_02043";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"general-purpose repository";FALSE
"10.1186/s13073-022-01148-1";TRUE;FALSE;FALSE;TRUE;"yes|yes|yes|yes";FALSE;FALSE;"disciplinary and general-purpose repositories";FALSE
"10.1371/journal.pmed.1004175";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"general-purpose repository";FALSE
"10.1126/sciadv.ade2828";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"disciplinary repository";FALSE
"10.1161/strokeaha.123.043897";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"general-purpose repository";FALSE
"10.1016/j.dib.2023.109662";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"general-purpose repository";FALSE
"10.1016/j.jid.2023.04.022";TRUE;FALSE;FALSE;TRUE;"yes|reuse_access";FALSE;TRUE;"general-purpose repository";FALSE
"10.1016/j.isci.2023.107225";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"disciplinary repository";FALSE
"10.1016/j.jbc.2022.102865";TRUE;FALSE;FALSE;TRUE;"yes|yes";FALSE;FALSE;"disciplinary repository";FALSE
"10.1016/j.lanepe.2023.100770";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"general-purpose repository";FALSE
"10.1016/j.neuroimage.2023.120187";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"general-purpose repository";FALSE
"10.1016/j.neuroimage.2023.120326";TRUE;FALSE;FALSE;TRUE;"yes|yes";FALSE;TRUE;"general-purpose repository";FALSE
