,doi,id,pmid,year
10428,10.1093/ajh/hpv048,pub.1059382633,25944878,2015
10429,10.1097/md.0000000000002188,pub.1048203757,26656347,2015
10430,10.1007/s11764-015-0434-2,pub.1047216997,25676473,2015
10431,10.1186/s13014-014-0319-y,pub.1052957229,25679310,2015
10432,10.1002/lary.25146,pub.1052566276,25582826,2015
10433,10.1093/ecco-jcc/jjv149,pub.1059494263,26351382,2015
10434,10.1111/jre.12271,pub.1028648150,25808131,2015
10435,10.1302/0301-620x.97b12.34654,pub.1064887778,26637674,2015
10436,10.1016/j.clim.2015.08.017,pub.1032198030,26342539,2015
10437,10.1186/s13075-015-0790-3,pub.1022592848,26444671,2015
10438,10.1007/s00104-015-0107-8,pub.1019394222,26606924,2015
10439,10.1111/eci.12559,pub.1034035391,26519693,2015
10440,10.1002/ejhf.400,pub.1023316199,26449626,2015
10441,10.1111/jsr.12318,pub.1015160374,26511017,2015
10442,10.1002/eji.201445243,pub.1041125134,26399368,2015
10443,10.1186/s12995-015-0068-3,pub.1010314735,26236389,2015
10444,10.1086/683696,pub.1058865100,26697172,2015
10445,10.1186/s12864-015-1973-7,pub.1033592724,26547235,2015
10446,10.1007/s00115-015-4322-9,pub.1017573725,26573660,2015
10447,10.1186/s40478-015-0201-7,pub.1013740220,25853389,2015
10448,10.1038/ki.2015.214,pub.1045787118,26200943,2015
10449,10.1186/s13014-015-0503-8,pub.1008388045,26383087,2015
10450,10.1186/s13014-015-0550-1,pub.1021192728,26611493,2015
10451,10.1186/s11689-015-9128-3,pub.1049512343,26473019,2015
10452,10.1186/s12941-015-0110-4,pub.1045147773,26541549,2015
10453,10.1038/sdata.2015.68,pub.1031829228,26646939,2015
10454,10.1002/ejhf.439,pub.1044145381,26647213,2015
10455,10.1186/s12885-015-1795-7,pub.1040980318,26497197,2015
10456,10.1016/j.medengphy.2015.10.002,pub.1016225523,26521092,2015
10457,10.1007/s10633-015-9516-8,pub.1025190605,26507840,2015
10458,10.1186/s12893-015-0114-1,pub.1026686002,26772176,2015
10459,10.1186/s13014-015-0402-z,pub.1037795858,25896675,2015
10460,10.1016/s1473-3099(15)00406-5,pub.1010617817,26607121,2015
10461,10.1186/s13075-015-0811-2,pub.1003084711,26490351,2015
10462,10.1186/s13023-015-0299-5,pub.1038778924,26105076,2015
10463,10.1186/s13054-015-0861-5,pub.1053337099,25886728,2015
10464,10.1186/s40064-015-0988-5,pub.1010100618,25977896,2015
10465,10.1186/s13054-015-1176-2,pub.1049657569,26715534,2015
10466,10.1186/s12864-015-1322-x,pub.1029564785,27391904,2015
10467,10.1016/s0020-1383(15)30051-6,pub.1028831285,26747914,2015
10468,10.1186/s40001-015-0181-x,pub.1018699444,26494164,2015
10469,10.1186/s13054-015-0929-2,pub.1041903373,25928417,2015
10470,10.1016/j.psyneuen.2015.08.019,pub.1022789806,26372770,2015
10471,10.1007/s00221-015-4428-0,pub.1024655010,26358122,2015
10472,10.1016/j.jaci.2015.07.049,pub.1008592102,26412776,2015
10473,10.1136/bjophthalmol-2015-306689,pub.1014181411,26347528,2015
10474,10.1186/s13287-015-0028-y,pub.1030922867,25889213,2015
10475,10.1186/s12876-015-0292-4,pub.1022121444,26001889,2015
10476,10.1016/j.cmi.2015.09.019,pub.1024013038,26417851,2015
10477,10.1186/s12889-015-1598-4,pub.1016797833,25848706,2015
10478,10.1186/s13223-015-0085-x,pub.1028257726,26085832,2015
10479,10.1186/s13046-015-0173-2,pub.1045314402,25994761,2015
10480,10.7189/jogh.05.020416,pub.1033202708,26682048,2015
10481,10.3402/ejpt.v6.28541,pub.1024413053,26589256,2015
10482,10.1186/s40425-015-0068-y,pub.1046739322,26082837,2015
10483,10.1002/jcsm.12088,pub.1026748881,26675043,2015
10484,10.1111/neup.12227,pub.1015191151,26183384,2015
10485,10.1186/s12887-015-0318-7,pub.1024514456,25626628,2015
10486,10.1111/ctr.12631,pub.1036470557,26358681,2015
10487,10.1007/s10072-015-2342-7,pub.1049146162,26208640,2015
10488,10.1186/s40001-014-0074-4,pub.1006673849,25563300,2015
10489,10.1111/his.12727,pub.1000337217,25941088,2015
10490,10.1007/s00062-014-0311-9,pub.1033041395,24916129,2015
10491,10.1111/pai.12338,pub.1015180915,25643831,2015
10492,10.1007/s11695-015-1683-x,pub.1044947852,25910980,2015
10493,10.1186/s12995-015-0057-6,pub.1041276865,25914724,2015
10494,10.1186/s40608-014-0033-1,pub.1035334712,26217516,2015
10495,10.1186/s10194-015-0539-z,pub.1018822788,26109436,2015
10496,10.1186/s12979-015-0052-x,pub.1011128812,26640505,2015
10497,10.1186/s13063-015-0927-3,pub.1026204644,26346538,2015
10498,,pub.1079149851,26373867,2015
10499,10.1007/s00120-015-4007-9,pub.1002406729,26704275,2015
10500,10.1111/sms.12456,pub.1050965332,25902929,2015
10501,10.1016/j.ijcard.2015.10.115,pub.1009299724,26545926,2015
10502,10.1016/j.yjmcc.2015.09.018,pub.1020650564,26432951,2015
10503,10.1186/s12939-015-0276-6,pub.1052873668,26601718,2015
10504,10.1186/s13104-015-1680-0,pub.1037588410,26577058,2015
10505,10.1016/j.joen.2015.08.019,pub.1033034639,26435470,2015
10506,10.1186/s13578-015-0060-8,pub.1011881787,26674616,2015
10507,10.1016/j.phrs.2015.09.005,pub.1002496519,26365878,2015
10508,10.1186/s13075-015-0717-z,pub.1019136908,26268352,2015
10509,10.1186/s12943-015-0483-1,pub.1030790373,26683340,2015
10510,10.1136/bmjresp-2015-000100,pub.1045987239,26688732,2015
10511,10.1128/cvi.00397-15,pub.1031702020,26491036,2015
10512,10.1038/nrd4727,pub.1009116706,26514685,2015
10513,10.1186/s13071-015-0925-z,pub.1006394381,26077778,2015
10514,10.1186/s13014-015-0451-3,pub.1003482362,26223271,2015
10515,10.1186/s41043-015-0032-y,pub.1036820194,26825414,2015
10516,10.1186/s13099-015-0075-z,pub.1004309251,26483849,2015
10517,,pub.1079189367,26636276,2015
10518,10.1016/j.jalz.2014.12.009,pub.1014162844,25936935,2015
10519,10.1186/s12889-015-2621-5,pub.1032406670,26965449,2015
10520,10.1177/1933719115592711,pub.1064079435,26169037,2015
10521,10.1016/j.actatropica.2015.09.002,pub.1046568256,26366472,2015
10522,10.1186/s12974-015-0418-1,pub.1027795119,26521232,2015
10523,10.1007/s00204-014-1406-4,pub.1035338269,25395006,2015
10524,10.1111/bdi.12352,pub.1035734438,26667844,2015
10525,10.1186/s12879-015-1311-3,pub.1013512294,26753774,2015
10526,10.1016/j.jebdp.2015.10.004,pub.1005137270,26698007,2015
10527,10.1186/s12883-015-0517-8,pub.1003365584,26701600,2015
10528,10.1186/s12868-015-0146-6,pub.1025875911,25887060,2015
10529,10.1186/s12880-015-0056-1,pub.1032977338,26033371,2015
10530,10.1186/s13046-015-0159-0,pub.1044224149,25925839,2015
10531,10.1016/j.lungcan.2015.09.022,pub.1031611670,26547803,2015
10532,10.1097/tp.0000000000000914,pub.1011750869,26371597,2015
10533,10.1186/s13063-015-1060-z,pub.1035526692,26620271,2015
10534,,pub.1079119547,26186379,2015
10535,,pub.1079267999,27163118,2015
10536,10.1111/jre.12265,pub.1051758115,25712856,2015
10537,10.1111/apha.12597,pub.1043273635,26342189,2015
10538,10.1007/s40120-015-0034-0,pub.1048993456,26525537,2015
10539,10.1186/s12891-015-0515-4,pub.1007091364,25888117,2015
10540,10.1186/s40634-014-0017-6,pub.1009700702,26914869,2015
10541,10.1016/s2213-2600(15)00426-9,pub.1033965892,27057569,2015
10542,10.1016/j.jagp.2015.07.007,pub.1023866753,26601726,2015
10543,10.1007/s11136-015-1027-2,pub.1028356997,26149394,2015
10544,10.1186/s13075-015-0600-y,pub.1038647581,25890061,2015
10545,10.1186/s12947-015-0007-6,pub.1039766081,25889047,2015
10546,10.1016/j.psyneuen.2015.08.007,pub.1046973041,26342564,2015
10547,10.1016/j.exger.2015.09.010,pub.1023132253,26384168,2015
10548,10.1038/jid.2015.287,pub.1012001950,26203637,2015
10549,10.1038/jcbfm.2015.153,pub.1017153319,26126863,2015
10550,10.1186/s12967-015-0456-6,pub.1009671977,25890004,2015
10551,10.1038/nrdp.2015.13,pub.1051650845,27188328,2015
10552,10.1038/ncomms9804,pub.1027168102,26542096,2015
10553,10.1038/bmt.2015.202,pub.1003298168,26367236,2015
10554,10.1016/s1499-3872(15)60426-x,pub.1026303281,26663007,2015
10555,10.1186/s12885-015-1677-z,pub.1026824831,26450156,2015
10556,10.1186/s13014-015-0353-4,pub.1050258446,25890342,2015
10557,10.1186/s12879-015-0882-3,pub.1043553240,25887460,2015
10558,10.1186/s12879-014-0738-2,pub.1034639013,25582975,2015
10559,10.1186/s13167-015-0038-y,pub.1040994463,26312125,2015
10560,10.1186/s13075-015-0694-2,pub.1024962175,26178906,2015
10561,10.1038/ncomms9521,pub.1011562724,26455912,2015
10562,10.1038/nn.4161,pub.1014732002,26551543,2015
10563,10.1016/j.cmi.2015.08.021,pub.1051087298,26344335,2015
10564,10.1556/1886.2015.00043,pub.1067872656,26716021,2015
10565,10.1038/bjc.2015.397,pub.1039080925,26645239,2015
10566,10.1007/s00104-015-0062-4,pub.1035491589,26223668,2015
10567,10.1186/s12891-015-0844-3,pub.1045190080,26671580,2015
10568,10.1186/s12916-015-0304-9,pub.1032254581,25857677,2015
10569,10.1186/s12933-015-0182-7,pub.1005717144,25645908,2015
10570,10.1186/s13023-015-0274-1,pub.1005979361,26082315,2015
10571,10.1186/s12995-015-0059-4,pub.1048348847,26075009,2015
10572,10.1186/s12871-015-0139-0,pub.1036296269,26537233,2015
10573,10.1186/s40591-015-0040-8,pub.1053468770,26056603,2015
10574,10.1186/s40413-015-0073-0,pub.1006325491,26207160,2015
10575,10.1186/s12875-015-0249-2,pub.1002381795,25886960,2015
10576,10.1186/s13195-015-0111-8,pub.1022454656,25984242,2015
10577,10.1111/ejh.12522,pub.1039696253,25598394,2015
10578,10.1016/j.imlet.2015.10.001,pub.1011461584,26462434,2015
10579,10.1186/s12894-015-0025-6,pub.1000142507,25885890,2015
10580,10.1186/s12877-015-0130-0,pub.1039162386,26499064,2015
10581,10.1556/1886.2015.00042,pub.1067872655,26716022,2015
10582,10.1186/s13054-015-1066-7,pub.1007433673,26415638,2015
10583,10.1186/s13075-015-0686-2,pub.1052135823,26183319,2015
10584,10.1186/s13014-015-0576-4,pub.1035099066,26715553,2015
10585,10.1186/s13104-015-1055-6,pub.1045761694,25889706,2015
10586,10.1186/s12936-015-0909-7,pub.1039698180,26410081,2015
10587,10.1186/s13058-015-0522-2,pub.1006280378,25849327,2015
10588,10.1186/s13075-015-0858-0,pub.1024442597,26590032,2015
10589,10.1186/s13601-016-0089-8,pub.1030610294,26816616,2015
10590,10.1186/s13058-015-0567-2,pub.1045881923,25925750,2015
10591,10.1038/jp.2015.127,pub.1042661532,26491848,2015
10592,10.1007/s10637-015-0286-7,pub.1031867523,26377590,2015
10593,10.1186/s13054-015-0756-5,pub.1027769250,25656060,2015
10594,10.1186/s13075-015-0675-5,pub.1033350586,26123554,2015
10595,10.1089/jwh.2015.5249,pub.1006727855,26468664,2015
10596,10.1186/s12883-015-0414-1,pub.1025121371,26349854,2015
10597,10.1186/s12884-015-0695-9,pub.1011900177,26538084,2015
10598,10.1186/s12918-015-0227-2,pub.1038482746,26576534,2015
10599,10.1007/s00330-015-3776-2,pub.1010523988,25981221,2015
10600,10.1007/s00404-015-3746-6,pub.1027210244,25990476,2015
10601,10.1186/s13075-015-0551-3,pub.1044655085,25889236,2015
10602,10.1186/s12883-015-0371-8,pub.1040654011,26242880,2015
10603,10.1016/j.dental.2015.09.021,pub.1030908489,26494265,2015
10604,10.1186/s40001-015-0175-8,pub.1044282129,26445822,2015
10605,10.1186/s12245-015-0053-8,pub.1034559725,25852773,2015
10606,10.1016/j.reprotox.2015.08.002,pub.1030491691,26318712,2015
10607,10.1111/ajt.13380,pub.1008906444,26137874,2015
10608,10.1186/s12887-015-0334-7,pub.1028788893,25884954,2015
10609,10.1002/lary.25415,pub.1005774936,26235099,2015
10610,,pub.1079189609,26637909,2015
10611,10.1007/s00347-015-0149-9,pub.1021916713,26602095,2015
10612,10.1186/s12868-015-0198-7,pub.1008045650,26386671,2015
10613,10.1007/s11523-014-0354-5,pub.1011670972,25559288,2015
10614,10.1186/s13014-015-0442-4,pub.1002395608,26152590,2015
10615,10.1186/s13046-015-0180-3,pub.1024181476,26071182,2015
10616,10.1007/s12015-015-9608-6,pub.1053600310,26201830,2015
10617,10.1016/j.neuropharm.2015.08.038,pub.1047347568,26314208,2015
10618,10.1111/all.12714,pub.1037988034,26248961,2015
10619,10.1186/s12969-015-0047-3,pub.1016209351,26589963,2015
10620,10.1016/j.jhin.2015.07.011,pub.1046378376,26542950,2015
10621,10.1111/jdv.13353,pub.1001749044,26471228,2015
10622,10.1016/j.dib.2015.08.035,pub.1014235263,26543893,2015
10623,10.1038/bjc.2015.381,pub.1041679870,26554654,2015
10624,10.1136/rmdopen-2015-000074,pub.1006502022,26688748,2015
10625,10.3402/gha.v8.25818,pub.1001613219,25623607,2015
10626,10.1186/s13058-015-0570-7,pub.1044034748,25897948,2015
10627,10.1007/s00401-015-1497-x,pub.1003615142,26521072,2015
10628,10.1007/s00101-015-0071-1,pub.1012256793,26335630,2015
10629,10.3892/ijo.2015.3189,pub.1071514074,26463665,2015
10630,10.1556/1886.2015.00040,pub.1067872653,26716019,2015
10631,10.1111/tri.12655,pub.1036157618,26285060,2015
10632,10.1556/1886.2015.00033,pub.1067872649,26716014,2015
10633,10.1186/s12879-015-1078-6,pub.1008037604,26282628,2015
10634,10.1002/nbm.3415,pub.1030587860,26768489,2015
10635,10.1177/0961203315593818,pub.1012008171,26124236,2015
10636,10.1007/s10840-015-0059-4,pub.1039716436,26403088,2015
10637,10.1111/cdoe.12177,pub.1033752516,26086211,2015
10638,10.1186/s12906-015-0696-2,pub.1018817555,26055168,2015
10639,10.1186/s12967-015-0716-5,pub.1021678008,26541511,2015
10640,10.1186/s12864-015-1537-x,pub.1025144443,26048372,2015
10641,10.1111/tri.12639,pub.1036909510,26174800,2015
10642,10.1186/s12871-015-0166-x,pub.1015112515,26757894,2015
10643,10.1007/s00415-015-7908-z,pub.1034917180,26486352,2015
10644,10.1186/s13756-015-0049-4,pub.1021029152,25815166,2015
10645,10.1186/s13601-015-0057-8,pub.1036385067,26097680,2015
10646,10.1186/s12885-015-1564-7,pub.1003311615,26215971,2015
10647,10.1186/s12955-015-0292-7,pub.1011511054,26129930,2015
10648,10.1186/s13054-015-1143-y,pub.1015539188,26645989,2015
10649,10.1016/j.prp.2015.08.001,pub.1017631609,26589872,2015
10650,10.1111/apha.12593,pub.1049982795,26332980,2015
10651,10.1186/s13000-015-0250-z,pub.1027878902,25889870,2015
10652,10.1038/nrneurol.2015.220,pub.1041411100,26526533,2015
10653,10.1111/all.12681,pub.1018902072,26769086,2015
10654,10.1186/s12916-015-0416-2,pub.1038772528,26234940,2015
10655,10.1186/s12883-015-0458-2,pub.1043510075,26490042,2015
10656,10.1016/j.arth.2015.06.032,pub.1051284686,26195353,2015
10657,10.1016/j.canep.2015.08.009,pub.1015893635,26329264,2015
10658,10.1186/s40001-015-0163-z,pub.1040001415,26293656,2015
10659,10.1002/ehf2.12058,pub.1025932030,27774258,2015
10660,10.1111/iju.12912,pub.1052395304,26391359,2015
10661,10.1186/s13741-015-0018-8,pub.1015070135,26405521,2015
10662,10.1186/s12918-015-0229-0,pub.1009203023,26589287,2015
10663,10.1136/annrheumdis-2015-208553,pub.1004432883,26483254,2015
10664,10.1186/s12891-015-0636-9,pub.1037027785,26228643,2015
10665,10.1128/iai.00948-15,pub.1007899254,26371127,2015
10666,10.1111/jdv.13354,pub.1035498917,26481193,2015
10667,10.1186/s13601-015-0076-5,pub.1032049393,26425339,2015
10668,10.3892/mmr.2015.4470,pub.1071523297,26498652,2015
10669,10.1007/s00234-015-1581-x,pub.1006113271,26293130,2015
10670,10.1186/s12967-015-0628-4,pub.1043451033,26272340,2015
10671,10.1186/s12978-015-0084-x,pub.1020809125,26472575,2015
10672,10.1186/s13601-015-0072-9,pub.1052582259,26284152,2015
10673,10.1016/s2213-2600(15)00428-2,pub.1014608587,26597131,2015
10674,10.1038/ki.2015.215,pub.1040022304,26221751,2015
10675,10.1111/apha.12605,pub.1031755402,26384605,2015
10676,10.1556/1886.2015.00045,pub.1067872657,26716018,2015
10677,10.1186/s13014-015-0510-9,pub.1027528082,26391138,2015
10678,10.1186/s12883-015-0515-x,pub.1051704188,26830688,2015
10679,10.1007/s13555-015-0089-y,pub.1014686288,26591001,2015
10680,10.1007/s00399-015-0395-1,pub.1015649381,26264483,2015
10681,10.1186/s12882-015-0141-2,pub.1044513932,26286066,2015
10682,10.1186/s12871-015-0043-7,pub.1019019945,25927897,2015
10683,10.1016/j.jclinepi.2015.01.019,pub.1017866221,25735961,2015
10684,10.1007/s00405-014-3421-8,pub.1014827807,25490976,2015
10685,10.1016/j.jns.2015.10.046,pub.1014314361,26671110,2015
10686,10.1016/j.jcin.2015.07.034,pub.1046375903,26738680,2015
10687,10.1097/md.0000000000002227,pub.1050911720,26683935,2015
10688,10.1186/s13550-015-0130-2,pub.1009736470,26458908,2015
10689,10.1111/apha.12606,pub.1053724004,26384745,2015
10690,10.1111/jdv.13248,pub.1053727111,26370908,2015
10691,10.1186/s12861-015-0089-2,pub.1052826215,26577279,2015
10692,10.1016/j.fertnstert.2015.09.002,pub.1001865470,26439760,2015
10693,10.1186/s12968-015-0170-9,pub.1042824869,26215273,2015
10694,10.1186/s13054-015-0759-2,pub.1003643326,25888164,2015
10695,10.1002/art.39559,pub.1044000667,26713408,2015
10696,10.1007/s11307-015-0832-x,pub.1002143561,25860122,2015
10697,10.1186/s12984-015-0007-7,pub.1037294137,25884953,2015
10698,,pub.1079189561,26637865,2015
10699,10.1007/s00115-015-4316-7,pub.1044850995,26452779,2015
10700,10.1186/s12864-015-1262-5,pub.1016491871,25765079,2015
10701,10.1186/s12959-015-0071-z,pub.1032403554,26500458,2015
10702,10.1186/s12907-015-0020-6,pub.1001944773,26587011,2015
10703,10.1097/pat.0000000000000320,pub.1015937449,26517642,2015
10704,10.1186/s13104-015-1431-2,pub.1040182892,26391665,2015
10705,10.1038/npp.2015.147,pub.1047692394,26013963,2015
10706,10.1186/s13014-015-0481-x,pub.1001668693,26316159,2015
10707,10.1038/nrdp.2015.29,pub.1023074539,27189872,2015
10708,10.1038/ncomms9940,pub.1002905656,26632267,2015
10709,10.1186/s13024-015-0003-1,pub.1000153175,25887709,2015
10710,10.1186/s12884-015-0435-1,pub.1021370837,25652262,2015
10711,10.1186/s12880-015-0077-9,pub.1035700314,26303115,2015
10712,10.1186/s13063-014-0525-9,pub.1009650207,25560779,2015
10713,10.1186/s12889-015-2016-7,pub.1022612870,26162848,2015
10714,10.1186/s13054-015-0933-6,pub.1023481425,25962383,2015
10715,10.1186/s13054-015-0889-6,pub.1022768191,25888321,2015
10716,10.1186/s12885-015-1766-z,pub.1007116708,26498442,2015
10717,10.1016/s1470-2045(15)00362-9,pub.1030197080,26549589,2015
10718,10.1186/s12885-015-1078-3,pub.1042661202,25886144,2015
10719,10.1177/0284185114558975,pub.1012491239,25406435,2015
10720,10.1038/ki.2015.246,pub.1025851633,26331409,2015
10721,10.3233/rnn-150554,pub.1014126766,26638834,2015
10722,10.1182/blood-2015-05-646240,pub.1048375040,26438511,2015
10723,10.3389/fninf.2015.00027,pub.1051484426,26635597,2015
10724,10.1371/journal.pone.0143715,pub.1030449440,26599014,2015
10725,10.1055/s-0035-1565082,pub.1057348615,26600178,2015
10726,10.3389/fnins.2015.00422,pub.1048767302,26635512,2015
10727,10.1212/wnl.0000000000002123,pub.1064353219,26491086,2015
10728,10.1371/journal.pone.0142239,pub.1015885210,26571128,2015
10729,10.4049/jimmunol.1500598,pub.1047866824,26459351,2015
10730,10.1152/japplphysiol.00374.2015,pub.1063198373,26183480,2015
10731,10.1002/ijc.29613,pub.1010627583,26009879,2015
10732,10.1055/s-0041-107381,pub.1035593632,26562403,2015
10733,10.3389/fphar.2015.00255,pub.1003235138,26617515,2015
10734,10.1136/bmjopen-2015-009091,pub.1047582875,26560061,2015
10735,10.3233/jad-150814,pub.1050816790,26577523,2015
10736,10.1055/s-0035-1565130,pub.1007723219,27689154,2015
10737,10.1002/14651858.cd010431.pub2,pub.1034498719,26545080,2015
10738,10.3389/fcvm.2015.00034,pub.1006789063,26664905,2015
10739,10.3109/08037051.2015.1053253,pub.1030346027,26286887,2015
10740,10.3109/10253890.2015.1087504,pub.1006972096,26457343,2015
10741,10.3109/09546634.2015.1034076,pub.1002566017,26108443,2015
10742,10.1586/14760584.2015.1064313,pub.1048518354,26190046,2015
10743,10.1080/2162402x.2015.1047585,pub.1058420528,26985398,2015
10744,10.1055/s-0035-1558079,pub.1050777365,26556905,2015
10745,10.1093/eurheartj/ehv170,pub.1059576592,25994753,2015
10746,10.1093/cid/civ575,pub.1059467472,26187021,2015
10747,10.1227/neu.0000000000000917,pub.1048816601,26225854,2015
10748,10.1152/ajpendo.00526.2014,pub.1063192497,26394667,2015
10749,10.1530/edm-15-0082,pub.1067716608,26605043,2015
10750,10.1093/hmg/ddv313,pub.1059645630,26246498,2015
10751,10.1002/ijc.29596,pub.1012684687,25951369,2015
10752,10.1001/jamaoncol.2015.2413,pub.1045461185,26247818,2015
10753,10.3324/haematol.2015.129692,pub.1013492937,26294725,2015
10754,10.1111/bcp.12664,pub.1023260132,25913040,2015
10755,10.1016/j.eururo.2015.07.028,pub.1010994086,26215600,2015
10756,10.1016/j.bbrc.2015.09.126,pub.1045883237,26417692,2015
10757,10.1016/s0140-6736(15)00127-0,pub.1029148408,26343837,2015
10758,10.1016/j.eururo.2015.04.017,pub.1048508027,25952317,2015
10759,10.1016/j.ymgme.2015.07.003,pub.1008622340,26260076,2015
10760,10.1007/s00405-015-3632-7,pub.1007527631,25911948,2015
10761,10.1007/s10995-015-1773-3,pub.1038192862,26140834,2015
10762,10.1111/phpp.12196,pub.1010600335,26284356,2015
10763,10.1111/aas.12601,pub.1001429613,26346577,2015
10764,10.1038/npp.2015.123,pub.1015578991,25924202,2015
10765,10.1016/j.cell.2015.11.012,pub.1034689358,26590412,2015
10766,10.1111/pedi.12203,pub.1031446790,25131985,2015
10767,10.1038/leu.2015.94,pub.1048324886,25869725,2015
10768,10.1016/j.brainres.2015.08.025,pub.1044893414,26335059,2015
10769,10.1007/s00056-015-0310-8,pub.1022454659,26250456,2015
10770,10.1016/j.jpeds.2015.06.032,pub.1049524546,26239928,2015
10771,10.1016/j.neuroscience.2015.05.037,pub.1033468599,26012492,2015
10772,10.1007/s00701-015-2587-1,pub.1006853735,26395008,2015
10773,10.1007/s00787-015-0682-8,pub.1027807948,25663428,2015
10774,10.1007/s00392-015-0863-y,pub.1045391416,25956143,2015
10775,10.1016/j.jval.2015.09.578,pub.1020301711,26532397,2015
10776,10.1016/j.ad.2015.05.009,pub.1039625109,26164835,2015
10777,10.1007/s00441-015-2268-7,pub.1023442171,26350623,2015
10778,10.1016/j.seizure.2015.07.012,pub.1040877820,26552559,2015
10779,10.1038/jcbfm.2015.137,pub.1001668470,26082014,2015
10780,10.1177/0310057x1504300615,pub.1079184343,26603802,2015
10781,10.1016/j.jaci.2015.04.016,pub.1015069254,26025129,2015
10782,10.1038/ncomms7804,pub.1016328829,25891430,2015
10783,10.1038/sj.bdj.2015.842,pub.1009932771,26564354,2015
10784,10.1111/all.12686,pub.1048371240,26148220,2015
10785,10.1111/pai.12431,pub.1023506226,26102348,2015
10786,10.1007/s00330-015-3749-5,pub.1002551477,25899419,2015
10787,10.1016/j.ijnurstu.2015.08.006,pub.1036196071,26341306,2015
10788,10.1093/ndt/gfv254,pub.1044936707,26160894,2015
10789,10.1111/jon.12224,pub.1030573248,25682912,2015
10790,10.1016/j.drugpo.2015.11.010,pub.1051092652,26749563,2015
10791,10.1016/j.atherosclerosis.2015.09.003,pub.1041995235,26398290,2015
10792,10.1016/j.jpba.2015.06.028,pub.1001743467,26163404,2015
10793,10.1111/apha.12594,pub.1020076268,26333065,2015
10794,10.1016/s1474-4422(15)00202-1,pub.1027718898,26377379,2015
10795,10.1111/tri.12637,pub.1020939390,26178454,2015
10796,10.1007/s00115-015-4301-1,pub.1003796042,25962346,2015
10797,10.1016/j.jval.2015.09.2664,pub.1004738560,26533969,2015
10798,10.1016/j.jval.2015.09.592,pub.1013370384,26532403,2015
10799,10.1007/s00402-015-2315-6,pub.1030800172,26315332,2015
10800,10.1007/s00347-015-0144-1,pub.1019410531,26441319,2015
10801,10.1093/jac/dkv219,pub.1059735945,26216582,2015
10802,10.1111/cen.12827,pub.1031642158,26031777,2015
10803,10.1093/cercor/bhv098,pub.1031703929,26021702,2015
10804,10.1016/j.drugpo.2015.11.009,pub.1006349370,26847504,2015
10805,10.1007/s00113-015-0080-1,pub.1037156484,26467265,2015
10806,10.1111/acer.12886,pub.1003861692,26463560,2015
10807,10.1007/s00292-015-0114-z,pub.1016722993,26483249,2015
10808,10.1007/s11999-015-4462-z,pub.1045897980,26186915,2015
10809,10.1016/j.immuni.2015.10.013,pub.1010871691,26588782,2015
10810,10.1016/j.ijcard.2015.07.044,pub.1033283997,26197403,2015
10811,10.1111/apt.13380,pub.1027267229,26282466,2015
10812,10.1007/s00393-014-1543-4,pub.1035310252,26347122,2015
10813,10.1097/mph.0000000000000436,pub.1016428640,26458155,2015
10814,10.1016/j.jdent.2015.07.017,pub.1026088937,26265350,2015
10815,10.1111/apha.12586,pub.1020422914,26332853,2015
10816,10.1016/j.nlm.2015.08.008,pub.1019325663,26318491,2015
10817,10.1016/j.bone.2015.05.025,pub.1013373057,26051467,2015
10818,10.1097/mib.0000000000000527,pub.1036867960,26222339,2015
10819,10.1016/j.jcf.2015.01.001,pub.1039231555,25630966,2015
10820,10.1038/jid.2015.250,pub.1035491779,26134947,2015
10821,10.1002/ccr3.302,pub.1006151020,26576275,2015
10822,10.1074/mcp.m115.050245,pub.1012206020,26311899,2015
10823,10.1016/j.neubiorev.2015.07.011,pub.1052399422,26271720,2015
10824,10.1007/s00432-015-1988-0,pub.1004394656,26002753,2015
10825,10.1038/ncomms7761,pub.1053479221,25854456,2015
10826,,pub.1079169989,26504072,2015
10827,10.1016/j.jval.2015.09.576,pub.1045266307,26532388,2015
10828,10.1016/j.jdent.2015.07.001,pub.1031555431,26159385,2015
10829,10.3899/jrheum.150610,pub.1024952237,26523040,2015
10830,10.1016/j.jtv.2015.06.001,pub.1049709226,26165202,2015
10831,10.1007/s00011-015-0875-0,pub.1027439130,26350038,2015
10832,10.1007/s10840-015-0033-1,pub.1037611984,26129787,2015
10833,10.1097/ccm.0000000000001245,pub.1005706765,26468707,2015
10834,10.1684/ejd.2015.2643,pub.1034214638,26463573,2015
10835,10.1016/j.ejpn.2015.07.011,pub.1000781916,26278499,2015
10836,10.1186/s12886-015-0135-7,pub.1035445804,26818117,2015
10837,10.1016/j.reprotox.2015.06.046,pub.1015988983,26073002,2015
10838,10.1016/j.bbmt.2015.08.008,pub.1023092620,26271190,2015
10839,10.1007/s00115-015-4297-6,pub.1020927474,25972057,2015
10840,,pub.1079169919,26504009,2015
10841,10.1111/jdv.13180,pub.1044051574,26370093,2015
10842,10.1111/pai.12463,pub.1045661158,26287570,2015
10843,10.1038/jp.2015.100,pub.1047149072,26507145,2015
10844,10.1161/strokeaha.115.008989,pub.1063345509,26451017,2015
10845,10.11909/j.issn.1671-5411.2015.06.007,pub.1050090051,26788036,2015
10846,10.1111/ane.12414,pub.1039345694,25933358,2015
10847,10.1016/j.jaci.2015.06.052,pub.1010989629,26392054,2015
10848,10.1016/j.jcct.2015.08.005,pub.1048312694,26329619,2015
