article,best_identifier,repository,repository_re3data,repository_type,license_fuji,license_numbat,guid_scheme_fuji,fuji_percent,fuji_percent_f,fuji_percent_a,fuji_percent_i,fuji_percent_r,fuji_percent_f1,fuji_percent_f2,fuji_percent_f3,fuji_percent_f4,fuji_percent_a1,fuji_percent_i1,fuji_percent_i2,fuji_percent_i3,fuji_percent_r1,fuji_percent_r1_1,fuji_percent_r1_2,fuji_percent_r1_3,FsF-F1-01D,FsF-F1-02D,FsF-F2-01M,FsF-F3-01M,FsF-F4-01M,FsF-A1-01M,FsF-A1-02M,FsF-A1-03D,FsF-I1-01M,FsF-I2-01M,FsF-I3-01M,FsF-R1-01MD,FsF-R1.1-01M,FsF-R1.2-01M,FsF-R1.3-01M,FsF-R1.3-02D
10.1080/15592294.2021.1878723,https://doi.org/10.5281/zenodo.4327115,Zenodo,Zenodo,general-purpose repository,no license,CC BY,doi,66.67,85.71,66.67,75,50,100,100,0,100,66.67,100,0,100,25,100,50,50,100,100,100,0,100,100,100,0,100,0,100,25,100,50,100,0
10.3389/fcell.2022.1025332,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE139101,NCBI Gene Expression Omnibus (GEO),NCBI Gene Expression Omnibus (GEO),field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.3389/fcell.2022.954358,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE207900,NCBI Gene Expression Omnibus (GEO),NCBI Gene Expression Omnibus (GEO),field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1080/19490976.2022.2081475,https://www.ncbi.nlm.nih.gov/bioproject/PRJNA782417/,NCBI BioProject,NCBI BioProject,field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1080/19490976.2022.2081475,http://flowrepository.org/id/FR-FCM-Z4RH,FlowRepository,FlowRepository,field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1080/02699931.2022.2105819,10.17605/OSF.IO/TWXSK,Open Science Framework (OSF),Open Science Framework (OSF),general-purpose repository,CC BY,CC BY,doi,52.08,71.43,50,50,40,100,50,0,100,50,100,0,0,25,50,50,50,100,100,50,0,100,50,100,0,100,0,0,25,50,50,100,0
10.3389/fgene.2022.912572,https://trace.ncbi.nlm.nih.gov/Traces/?view=run_browser&acc=SRR19450135&display=metadata,NCBI Sequence Read Archive (SRA),NCBI Sequence Read Archive (SRA),field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.3389/fgene.2022.912572,https://doi.org/10.5281/zenodo.6546361,Zenodo,Zenodo,general-purpose repository,no license,CC BY,doi,79.17,100,100,75,60,100,100,100,100,100,100,0,100,25,100,50,100,100,100,100,100,100,100,100,100,100,0,100,25,100,50,100,100
10.3389/fgene.2022.913030,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE199963,NCBI Gene Expression Omnibus (GEO),NCBI Gene Expression Omnibus (GEO),field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.3389/fgene.2022.913030,https://www.ebi.ac.uk/ena/browser/view/PRJEB51729,EMBL-EBI European Nucleotide Archive,EMBL-EBI European Nucleotide Archive,field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1177/00220345211017510,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE160672,NCBI Gene Expression Omnibus (GEO),NCBI Gene Expression Omnibus (GEO),field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1161/circresaha.121.320029,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE107033,NCBI Gene Expression Omnibus (GEO),NCBI Gene Expression Omnibus (GEO),field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1161/circresaha.121.320029,https://www.ebi.ac.uk/pride/archive/projects/PXD029794,PRoteomics IDEntifications Database,PRoteomics IDEntifications Database,field-specific repository,no license,CC0,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1126/sciadv.abm3942,https://www.rcsb.org/structure/7SQG,Worldwide Protein Data Bank,Worldwide Protein Data Bank,field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1126/sciadv.abm3942,https://www.ebi.ac.uk/emdb/EMD-25383,EMBL-EBI The Electron Microscopy Data Bank,EMBL-EBI The Electron Microscopy Data Bank,field-specific repository,no license,NULL,url,27.08,35.71,33.33,0,30,50,25,0,50,33.33,0,0,0,25,0,50,50,100,0,25,0,50,0,100,0,0,0,0,25,0,50,100,0
10.3389/fimmu.2022.842269,https://figshare.com/articles/dataset/Gervasoni_et_al_2022_FR_Immunol_Suppl-DATA_txt/19773052,figshare,figshare,general-purpose repository,no license,CC BY,url,75,100,66.67,75,60,100,100,100,100,66.67,100,0,100,25,100,50,100,100,100,100,100,100,0,100,100,100,0,100,25,100,50,100,100
10.3389/fimmu.2022.994552,https://www.ebi.ac.uk/biostudies/arrayexpress/studies/E-MTAB-12201,EMBL-EBI BioStudies,EMBL-EBI BioStudies,field-specific repository,no license,NULL,url,22.92,35.71,33.33,0,20,50,25,0,50,33.33,0,0,0,25,0,0,50,100,0,25,0,50,0,100,0,0,0,0,25,0,0,100,0
10.3390/cancers14092166,https://www.ebi.ac.uk/biostudies/arrayexpress/studies/E-MTAB-10320,EMBL-EBI BioStudies,EMBL-EBI BioStudies,field-specific repository,no license,NULL,url,22.92,35.71,33.33,0,20,50,25,0,50,33.33,0,0,0,25,0,0,50,100,0,25,0,50,0,100,0,0,0,0,25,0,0,100,0
10.1016/j.omtn.2022.02.016,https://www.ncbi.nlm.nih.gov/sra/SRX16310606[accn],NCBI Sequence Read Archive (SRA),NCBI Sequence Read Archive (SRA),field-specific repository,no license,NULL,url,4.17,14.29,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1038/s41593-022-01043-3,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE189420,NCBI Gene Expression Omnibus (GEO),NCBI Gene Expression Omnibus (GEO),field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1128/msphere.01003-21,https://www.ncbi.nlm.nih.gov/bioproject/PRJNA725665,NCBI BioProject,NCBI BioProject,field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1128/spectrum.01714-22,https://www.ncbi.nlm.nih.gov/bioproject/?term=PRJEB44160,NCBI BioProject,NCBI BioProject,field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1158/0008-5472.can-20-3209,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE144798,NCBI Gene Expression Omnibus (GEO),NCBI Gene Expression Omnibus (GEO),field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1158/0008-5472.can-20-3209,https://www.ebi.ac.uk/ena/browser/view/PRJEB30442,EMBL-EBI European Nucleotide Archive,EMBL-EBI European Nucleotide Archive,field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1038/s41467-022-34791-8,https://www.ncbi.nlm.nih.gov/bioproject/PRJNA896242,NCBI Sequence Read Archive (SRA),NCBI Sequence Read Archive (SRA),field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1126/sciadv.abm9106,https://www.ncbi.nlm.nih.gov/bioproject/?term=PRJNA761564,NCBI BioProject,NCBI BioProject,field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1126/sciadv.abm9106,https://zenodo.org/records/5919894,Zenodo,Zenodo,general-purpose repository,no license,NULL,url,58.33,71.43,66.67,75,40,100,50,0,100,66.67,100,0,100,25,50,50,50,100,100,50,0,100,100,100,0,100,0,100,25,50,50,100,0
10.1016/j.neuroimage.2022.119687,https://osf.io/fn7jc/,Open Science Framework (OSF),Open Science Framework (OSF),general-purpose repository,no license,NULL,url,33.33,42.86,33.33,25,30,50,50,0,50,33.33,50,0,0,25,0,50,50,100,0,50,0,50,0,100,0,50,0,0,25,0,50,100,0
10.1038/s41525-022-00327-8,https://www.ebi.ac.uk/gwas/studies/GCST009131,GWAS Catalog,GWAS Catalog,field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1038/s41467-022-33165-4,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE167561,NCBI Gene Expression Omnibus (GEO),NCBI Gene Expression Omnibus (GEO),field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1038/s42003-022-04078-1,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE189895,NCBI Gene Expression Omnibus (GEO),NCBI Gene Expression Omnibus (GEO),field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1080/00031305.2022.2143897,10.17605/OSF.IO/JRX7D,Open Science Framework (OSF),Open Science Framework (OSF),general-purpose repository,no license,NULL,doi,58.33,85.71,33.33,50,50,100,100,0,100,33.33,100,0,0,25,100,50,50,100,100,100,0,100,0,100,0,100,0,0,25,100,50,100,0
10.1016/j.celrep.2022.110910,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE165699,NCBI Gene Expression Omnibus (GEO),NCBI Gene Expression Omnibus (GEO),field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1038/s41588-021-00976-y,10.5281/zenodo.4118676,Zenodo,Zenodo,general-purpose repository,no license,CC BY,doi,79.17,100,100,75,60,100,100,100,100,100,100,0,100,25,100,50,100,100,100,100,100,100,100,100,100,100,0,100,25,100,50,100,100
10.1016/j.chom.2021.12.010,https://www.rcsb.org/structure/7SC1,Worldwide Protein Data Bank,Worldwide Protein Data Bank,field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.3201/eid2812.220980,https://www.ncbi.nlm.nih.gov/nuccore/ON648806,NCBI Nucleotide (Nuccore),NCBI Nucleotide (Nuccore),field-specific repository,no license,NULL,url,4.17,14.29,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1242/dev.200286,https://www.ebi.ac.uk/biostudies/arrayexpress/studies/E-MTAB-11095,EMBL-EBI BioStudies,EMBL-EBI BioStudies,field-specific repository,no license,NULL,url,22.92,35.71,33.33,0,20,50,25,0,50,33.33,0,0,0,25,0,0,50,100,0,25,0,50,0,100,0,0,0,0,25,0,0,100,0
10.1093/nar/gkac428,https://www.ebi.ac.uk/biostudies/arrayexpress/studies/E-MTAB-10768,EMBL-EBI BioStudies,EMBL-EBI BioStudies,field-specific repository,no license,NULL,url,22.92,35.71,33.33,0,20,50,25,0,50,33.33,0,0,0,25,0,0,50,100,0,25,0,50,0,100,0,0,0,0,25,0,0,100,0
10.1093/nar/gkac428,https://www.ebi.ac.uk/pride/archive/projects/PXD027251,PRoteomics IDEntifications Database,PRoteomics IDEntifications Database,field-specific repository,no license,CC0,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1038/s41467-022-32370-5,10.5281/zenodo.6365426,Zenodo,Zenodo,general-purpose repository,no license,NULL,doi,79.17,100,100,75,60,100,100,100,100,100,100,0,100,25,100,50,100,100,100,100,100,100,100,100,100,100,0,100,25,100,50,100,100
10.1038/s41467-022-32370-5,https://www.ebi.ac.uk/pride/archive/projects/PXD031214,PRoteomics IDEntifications Database,PRoteomics IDEntifications Database,field-specific repository,no license,CC0,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1111/tbed.14340,https://www.ncbi.nlm.nih.gov/nuccore/MZ393519,NCBI Nucleotide (Nuccore),NCBI Nucleotide (Nuccore),field-specific repository,no license,NULL,url,4.17,14.29,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1152/ajplung.00093.2020,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE155802,NCBI Gene Expression Omnibus (GEO),NCBI Gene Expression Omnibus (GEO),field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1038/s41467-022-31772-9,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?&acc=GSE180420,NCBI Gene Expression Omnibus (GEO),NCBI Gene Expression Omnibus (GEO),field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1016/j.jhep.2021.08.009,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE180014,NCBI Gene Expression Omnibus (GEO),NCBI Gene Expression Omnibus (GEO),field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1038/s41588-022-01129-5,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE159032,NCBI Gene Expression Omnibus (GEO),NCBI Gene Expression Omnibus (GEO),field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.3390/cancers13174412,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE95024,NCBI Gene Expression Omnibus (GEO),NCBI Gene Expression Omnibus (GEO),field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1038/s42255-021-00504-6,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE164746,NCBI Gene Expression Omnibus (GEO),NCBI Gene Expression Omnibus (GEO),field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1038/s42255-021-00504-6,https://www.ebi.ac.uk/pride/archive/projects/PXD024906,PRoteomics IDEntifications Database,PRoteomics IDEntifications Database,field-specific repository,no license,CC0,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.3390/vaccines9060650,https://www.ncbi.nlm.nih.gov/nuccore/MW987539,NCBI Nucleotide (Nuccore),NCBI Nucleotide (Nuccore),field-specific repository,no license,NULL,url,4.17,14.29,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1038/s41591-022-01686-6,https://www.ebi.ac.uk/ena/browser/view/PRJEB11532,EMBL-EBI European Nucleotide Archive,EMBL-EBI European Nucleotide Archive,field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1093/cvr/cvab263,https://www.ncbi.nlm.nih.gov/sra/?term=PRJNA689550,NCBI Sequence Read Archive (SRA),NCBI Sequence Read Archive (SRA),field-specific repository,no license,NULL,url,4.17,14.29,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1136/bmjopen-2022-061873,https://doi.org/10.17605/OSF.IO/AHZWN,Open Science Framework (OSF),Open Science Framework (OSF),general-purpose repository,CC BY,CC BY,doi,56.25,85.71,50,50,40,100,100,0,100,50,100,0,0,25,50,50,50,100,100,100,0,100,50,100,0,100,0,0,25,50,50,100,0
10.1159/000526228,https://www.ncbi.nlm.nih.gov/sra/?term=PRJNA713953,NCBI Sequence Read Archive (SRA),NCBI Sequence Read Archive (SRA),field-specific repository,no license,NULL,url,4.17,14.29,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1159/000526805,https://osf.io/hgva2/,Open Science Framework (OSF),Open Science Framework (OSF),general-purpose repository,no license,NULL,url,33.33,42.86,33.33,25,30,50,50,0,50,33.33,50,0,0,25,0,50,50,100,0,50,0,50,0,100,0,50,0,0,25,0,50,100,0
10.1172/jci.insight.156669,https://www.ebi.ac.uk/ena/browser/view/PRJEB50710,EMBL-EBI European Nucleotide Archive,EMBL-EBI European Nucleotide Archive,field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1242/dev.200195,https://doi.org/10.5061/dryad.2fqz612q6,DRYAD,DRYAD,general-purpose repository,no license,CC0,doi,83.33,100,100,100,60,100,100,100,100,100,100,100,100,25,100,50,100,100,100,100,100,100,100,100,100,100,100,100,25,100,50,100,100
10.1371/journal.pone.0273253,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE197872,NCBI Gene Expression Omnibus (GEO),NCBI Gene Expression Omnibus (GEO),field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1016/j.immuni.2021.09.010,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE151655,NCBI Gene Expression Omnibus (GEO),NCBI Gene Expression Omnibus (GEO),field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.3390/v14061340,https://www.ncbi.nlm.nih.gov/nuccore/ON325435,NCBI Nucleotide (Nuccore),NCBI Nucleotide (Nuccore),field-specific repository,no license,NULL,url,4.17,14.29,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.3389/fimmu.2022.822437,https://www.ebi.ac.uk/pride/archive/projects/PXD030130,PRoteomics IDEntifications Database,PRoteomics IDEntifications Database,field-specific repository,no license,CC0,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.31083/j.jin2106171,https://osf.io/t4brz/,Open Science Framework (OSF),Open Science Framework (OSF),general-purpose repository,no license,NULL,url,33.33,42.86,33.33,25,30,50,50,0,50,33.33,50,0,0,25,0,50,50,100,0,50,0,50,0,100,0,50,0,0,25,0,50,100,0
10.1016/j.neuron.2022.01.001,10.5281/zenodo.5792258,Zenodo,Zenodo,general-purpose repository,no license,CC BY,doi,62.5,71.43,66.67,75,50,100,50,0,100,66.67,100,0,100,25,100,50,50,100,100,50,0,100,100,100,0,100,0,100,25,100,50,100,0
10.3390/v14020337,https://www.ncbi.nlm.nih.gov/nuccore/OL956935,NCBI Nucleotide (Nuccore),NCBI Nucleotide (Nuccore),field-specific repository,no license,NULL,url,4.17,14.29,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.3389/fbioe.2022.1042711,https://www.ebi.ac.uk/pride/archive/projects/PXD036659,PRoteomics IDEntifications Database,PRoteomics IDEntifications Database,field-specific repository,no license,CC0,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.2807/1560-7917.es.2019.24.27.1900394,https://www.ncbi.nlm.nih.gov/nuccore/MN107160,NCBI Nucleotide (Nuccore),NCBI Nucleotide (Nuccore),field-specific repository,no license,NULL,url,4.17,14.29,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.2196/38977,https://doi.org/10.5281/zenodo.4454538,Zenodo,Zenodo,general-purpose repository,no license,CC BY,doi,79.17,100,100,75,60,100,100,100,100,100,100,0,100,25,100,50,100,100,100,100,100,100,100,100,100,100,0,100,25,100,50,100,100
10.1371/journal.pone.0266204,https://doi.org/10.17605/OSF.IO/E95DH,Open Science Framework (OSF),Open Science Framework (OSF),general-purpose repository,no license,NULL,doi,45.83,71.43,33.33,50,30,100,50,0,100,33.33,100,0,0,25,0,50,50,100,100,50,0,100,0,100,0,100,0,0,25,0,50,100,0
10.1371/journal.pone.0233789,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE135690,NCBI Gene Expression Omnibus (GEO),NCBI Gene Expression Omnibus (GEO),field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1371/journal.pcbi.1008068,https://doi.org/10.17605/OSF.IO/83PGQ,Open Science Framework (OSF),Open Science Framework (OSF),general-purpose repository,no license,NULL,doi,45.83,71.43,33.33,50,30,100,50,0,100,33.33,100,0,0,25,0,50,50,100,100,50,0,100,0,100,0,100,0,0,25,0,50,100,0
10.1172/jci.insight.149228,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE173378,NCBI Gene Expression Omnibus (GEO),NCBI Gene Expression Omnibus (GEO),field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1128/aac.01798-18,https://www.ebi.ac.uk/ena/browser/view/PRJEB27354,EMBL-EBI European Nucleotide Archive,EMBL-EBI European Nucleotide Archive,field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1111/psyp.14015,https://doi.org/10.5281/zenodo.5233656,Zenodo,Zenodo,general-purpose repository,no license,CC BY,doi,79.17,100,100,75,60,100,100,100,100,100,100,0,100,25,100,50,100,100,100,100,100,100,100,100,100,100,0,100,25,100,50,100,100
10.1084/jem.20190896,https://www.ncbi.nlm.nih.gov/nuccore/MN090943,NCBI Nucleotide (Nuccore),NCBI Nucleotide (Nuccore),field-specific repository,no license,NULL,url,4.17,14.29,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1074/mcp.ra119.001446,http://www.ebi.ac.uk/pride/archive/projects/PXD012001,PRoteomics IDEntifications Database,PRoteomics IDEntifications Database,field-specific repository,no license,CC0,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1038/s41594-022-00783-x,https://doi.org/10.5281/zenodo.5119843,Zenodo,Zenodo,general-purpose repository,no license,CC BY,doi,79.17,100,100,75,60,100,100,100,100,100,100,0,100,25,100,50,100,100,100,100,100,100,100,100,100,100,0,100,25,100,50,100,100
10.1038/s41594-022-00783-x,https://www.ncbi.nlm.nih.gov/nuccore/MZ740267.1/,NCBI Nucleotide (Nuccore),NCBI Nucleotide (Nuccore),field-specific repository,no license,NULL,url,4.17,14.29,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1038/s41594-022-00783-x,https://www.ebi.ac.uk/emdb/EMD-13485,EMBL-EBI The Electron Microscopy Data Bank,EMBL-EBI The Electron Microscopy Data Bank,field-specific repository,no license,NULL,url,27.08,35.71,33.33,0,30,50,25,0,50,33.33,0,0,0,25,0,50,50,100,0,25,0,50,0,100,0,0,0,0,25,0,50,100,0
10.1038/s41594-022-00783-x,https://doi.org/10.2210/pdb7pl9/pdb,Worldwide Protein Data Bank,Worldwide Protein Data Bank,field-specific repository,no license,NULL,doi,35.42,50,33.33,50,20,100,25,0,50,33.33,50,100,0,0,0,50,50,100,100,25,0,50,0,100,0,50,100,0,0,0,50,100,0
10.1038/s41590-021-01117-7,https://doi.org/10.5281/zenodo.5722108,Zenodo,Zenodo,general-purpose repository,no license,CC BY,doi,75,85.71,100,75,60,100,50,100,100,100,100,0,100,25,100,50,100,100,100,50,100,100,100,100,100,100,0,100,25,100,50,100,100
10.1038/s41586-022-04597-1,https://www.ncbi.nlm.nih.gov/nuccore/OM203551.1/,NCBI Nucleotide (Nuccore),NCBI Nucleotide (Nuccore),field-specific repository,no license,NULL,url,4.17,14.29,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1038/s41586-021-03324-6,https://www.ebi.ac.uk/emdb/EMD-23393,EMBL-EBI The Electron Microscopy Data Bank,EMBL-EBI The Electron Microscopy Data Bank,field-specific repository,no license,NULL,url,27.08,35.71,33.33,0,30,50,25,0,50,33.33,0,0,0,25,0,50,50,100,0,25,0,50,0,100,0,0,0,0,25,0,50,100,0
